Corr_LFP,Corr_MUAe,R2_LFP,R2_MUAe,Birds_Name,Sex_Birds,Song_Number,Order_Parts,Depth_Record,Session_Number
0.63042985544425,0.499588148960715,0.396864175796509,0.248868644237518,F3,2,7,2,2,4
0.385903805796439,0.387936294921537,0.148027539253235,0.14960241317749,F3,2,5,2,2,4
0.709710540230606,0.427560048026278,0.503297209739685,0.182162642478943,F3,2,10,2,2,4
0.458090525381546,0.401266031163266,0.209102034568787,0.160223543643951,F3,2,9,2,2,4
0.476934274013521,0.462918301538106,0.226809501647949,0.213625371456146,F3,2,1,2,2,4
0.464978807007232,0.59365960764787,0.215293049812317,0.351677894592285,F3,2,2,2,2,4
0.478321695960121,0.360092578047453,0.228052020072937,0.128832161426544,F3,2,7,2,2,4
0.222961056199244,0.568640596878581,0.0487133264541626,0.322641372680664,F3,2,5,2,2,4
0.472122946268481,0.617863965735959,0.222005903720856,0.381044387817383,F3,2,8,2,2,4
0.511072198124519,0.433435534991442,0.260593175888062,0.187205195426941,F3,2,6,2,2,4
0.707935897207908,0.259770067468167,0.500645220279694,0.066493809223175,F3,2,3,3,2,4
0.576370955856524,0.531535547657998,0.331676363945007,0.281963586807251,F3,2,10,3,2,4
0.386061702496167,0.636979634193513,0.148090839385986,0.405077576637268,F3,2,4,3,2,4
0.577559458622107,0.359974767666136,0.33293604850769,0.128747344017029,F3,2,7,3,2,4
0.361302982131516,0.433261629428942,0.129539430141449,0.18678081035614,F3,2,8,3,2,4
0.518798675332467,0.688286647610977,0.268384456634521,0.473185777664185,F3,2,5,3,2,4
0.470929054966389,0.445510640867224,0.221040785312653,0.197724282741547,F3,2,9,3,2,4
0.559473486996926,0.386106619214988,0.312283575534821,0.148177623748779,F3,2,3,3,2,4
0.668606765634165,0.778901761473926,0.446415722370148,0.60624748468399,F3,2,4,3,2,4
0.366574108098593,0.571356795066771,0.133640468120575,0.325875699520111,F3,2,1,3,2,4
0.646320707649857,0.356939473903664,0.417256414890289,0.126695215702057,F3,2,6,3,2,4
0.815069292537805,0.413120879348103,0.66407310962677,0.170014441013336,F3,2,10,3,2,4
0.598858730860469,0.317514436520476,0.358086347579956,0.100050806999207,F3,2,1,3,2,4
0.436603738761944,0.366261179160252,0.189766466617584,0.133230984210968,F3,2,3,3,2,4
0.512279262681465,0.31190442542933,0.261722803115845,0.0964188575744629,F3,2,7,3,2,4
0.769697954762051,0.530894095360482,0.591978549957275,0.281044363975525,F3,2,4,3,2,4
0.506720908354031,0.553231443269564,0.256065607070923,0.305411040782928,F3,2,9,3,2,4
0.304737254943102,0.69633389413809,0.0919120311737061,0.484339833259583,F3,2,5,4,2,4
0.468805687528336,0.107448265808411,0.218870580196381,0.010394275188446,F3,2,2,4,2,4
0.395313202756478,0.433032394608119,0.155301570892334,0.186582207679749,F3,2,8,4,2,4
0.66456132582353,0.327304413808489,0.441187083721161,0.106401026248932,F3,2,6,4,2,4
0.645340146301518,0.401866998349298,0.416003346443176,0.160835385322571,F3,2,10,4,2,4
0.592278357088552,0.747043431800751,0.350111782550812,0.557609617710114,F3,2,5,4,2,4
0.545224665128281,0.711491161330977,0.296482920646667,0.505666673183441,F3,2,4,4,2,4
0.603491253959765,0.445468952653003,0.363683998584747,0.197789967060089,F3,2,6,4,2,4
0.172154876699488,0.209897129658883,0.0286105275154114,0.0430451631546021,F3,2,3,4,2,4
0.192586295054178,0.505932839491264,0.0359687805175781,0.255101799964905,F3,2,2,4,2,4
0.636350651080392,0.571987183762215,0.404371619224548,0.326524198055267,F3,2,7,4,2,4
0.556881630307382,0.571613437521545,0.309323191642761,0.325967192649841,F3,2,8,4,2,4
0.570745367363866,0.499098094138419,0.325218021869659,0.248506128787994,F3,2,10,4,2,4
0.534885011765876,0.330873487548782,0.285494863986969,0.108720064163208,F3,2,1,4,2,4
0.639984841966723,0.454456729853759,0.409024178981781,0.205783188343048,F3,2,9,4,2,4
0.405074427895948,0.653196201541429,0.163112223148346,0.425997912883759,F3,2,2,4,2,4
0.537773155639663,0.45464570908125,0.288403987884521,0.205814480781555,F3,2,4,4,2,4
0.441960922384301,0.446043153299819,0.194477915763855,0.19810688495636,F3,2,3,5,2,4
0.785066239933044,0.346542757642945,0.616026222705841,0.119397282600403,F3,2,10,5,2,4
0.45792292239619,0.622256847784393,0.208935797214508,0.386615991592407,F3,2,7,5,2,4
0.446539417782379,0.572947445687705,0.198476016521454,0.327495634555817,F3,2,8,5,2,4
0.62802712566085,0.630885938633345,0.3939248919487,0.397526979446411,F3,2,6,5,2,4
0.410350076326275,0.200256553458604,0.167680144309998,0.0392864942550659,F3,2,1,5,2,4
0.630069068226838,0.433466683310548,0.396418750286102,0.187128067016602,F3,2,9,5,2,4
0.760530239543877,0.618567002749592,0.577963352203369,0.38197660446167,F3,2,5,5,2,4
0.463399021614576,0.601972313410618,0.213835000991821,0.361636936664581,F3,2,8,5,2,4
0.608159247442403,0.544022683369001,0.369263827800751,0.295297205448151,F3,2,9,5,2,4
0.537457152061202,0.43049056857961,0.288178384304047,0.184540867805481,F3,2,7,5,2,4
0.0748244957838455,0.316123126854121,0.00454652309417725,0.0989816784858704,F3,2,3,5,2,4
0.395701016017805,0.363785750951315,0.155597388744354,0.131329774856567,F3,2,2,5,2,4
0.3134872081461,0.435396900090316,0.0975073575973511,0.188881397247314,F3,2,1,5,2,4
0.686423698007405,0.540713137645024,0.47074693441391,0.291794300079346,F3,2,6,5,2,4
0.520783927517082,0.622177977564423,0.270450353622437,0.386461436748505,F3,2,5,5,2,4
0.248042277983757,0.408179986045464,0.0604738593101501,0.165677666664124,F3,2,4,5,2,4
0.503814801584859,0.492684014236565,0.252993762493134,0.241889476776123,F3,2,4,5,2,4
0.556016633938045,0.31621036791606,0.308423280715942,0.0990365743637085,M1,1,3,1,2,5
0.583178302267131,0.60443033204959,0.339337468147278,0.364605605602264,M1,1,8,1,2,5
0.432822315700589,0.246209839007323,0.186693608760834,0.0598776936531067,M1,1,10,1,2,5
0.602359367076813,0.162170805284158,0.362225890159607,0.0253655314445496,M1,1,7,1,2,5
0.616398780861914,0.326905943798304,0.379442632198334,0.106140494346619,M1,1,6,1,2,5
0.517285384649276,0.474996657294909,0.266814827919006,0.224808514118195,M1,1,5,1,2,5
0.610217215004823,0.365827177811323,0.371662199497223,0.132859528064728,M1,1,4,1,2,5
0.586171771838476,0.332367303798919,0.342978656291962,0.109629452228546,M1,1,9,1,2,5
0.796341149011397,0.509830557285086,0.63373339176178,0.259065747261047,M1,1,2,1,2,5
0.698609770642924,0.220755443100928,0.48762035369873,0.0479239225387573,M1,1,1,1,2,5
0.725852975520688,0.228694844989056,0.526489019393921,0.0515533685684204,M1,1,10,1,2,5
0.567861470035554,0.334883148323639,0.321754932403564,0.111214101314545,M1,1,5,1,2,5
0.555361917807054,0.31494406825384,0.30777496099472,0.0983408093452454,M1,1,9,1,2,5
0.353773362676426,0.179414310802144,0.124148845672607,0.0310755968093872,M1,1,8,1,2,5
0.488575065610207,0.271878689642994,0.238085567951202,0.0731641054153442,M1,1,6,1,2,5
