Acc_LFP,Acc_MUAe,Cohen_LFP,Cohen_MUAe,Birds_Name,Sex_Birds,Song_Number,Order_Parts,Depth_Record,Session_Number
67.906976744186,66.5116279069767,0.399708655363574,0.372771474878444,M2,1,8,2,5,25
84.4155844155844,87.8787878787879,0.689817232375979,0.757734661772417,M2,1,5,3,5,25
83.6236933797909,75.9581881533101,0.654190273540647,0.497347513770084,M2,1,6,3,5,25
76.9565217391304,80,0.522896281800391,0.583464566929134,M2,1,3,3,5,25
79.9319727891156,80.2721088435374,0.577524477568318,0.566966326375133,M2,1,10,3,5,25
67.0289855072464,87.3188405797101,0.339052631578947,0.74519940915805,M2,1,1,4,5,25
63.849765258216,70.8920187793427,0.241221374045802,0.414575760262435,M2,1,2,4,5,25
60.4651162790698,68.8372093023256,0.169582405598219,0.410814348235102,M2,1,8,4,5,25
60.2409638554217,81.9277108433735,0.249794576828266,0.624434389140271,M2,1,7,4,5,25
55.3488372093023,72.5581395348837,0.131166863108268,0.41659384629536,M2,1,8,5,5,25
72.6027397260274,86.3013698630137,0.434352130865261,0.720829438259539,M2,1,4,5,5,25
53.3101045296167,77.3519163763066,0.128766254360926,0.557172359769269,M2,1,6,5,5,25
86.1471861471861,87.4458874458875,0.723849372384937,0.749542004710809,M2,1,5,5,5,25
74.4186046511628,85.5813953488372,0.493076692245038,0.705101544179461,M2,1,8,5,5,25
65.7276995305164,73.2394366197183,0.318355179518653,0.450011325028313,F3,2,2,1,5,26
80.6324110671937,69.9604743083004,0.58057312988463,0.427260812581913,F3,2,9,1,5,26
79.0940766550523,88.5017421602787,0.56073669710729,0.762732670290853,F3,2,6,1,5,26
90.2325581395349,82.3255813953488,0.805345979737012,0.653196366414806,F3,2,8,1,5,26
89.9543378995434,94.0639269406393,0.795604955031393,0.880473571518536,F3,2,4,1,5,26
82.312925170068,85.3741496598639,0.634065776245871,0.671619304898956,F3,2,10,1,5,26
57.3913043478261,88.2608695652174,0.173147468818782,0.759767891682785,F3,2,3,1,5,26
76.7068273092369,93.574297188755,0.512851649463671,0.862097611630322,F3,2,7,1,5,26
85.7142857142857,94.8051948051948,0.713496448303078,0.895953757225433,F3,2,5,1,5,26
55.2173913043478,78.2608695652174,0.07279843444227,0.564723694171082,F3,2,3,2,5,26
76.5258215962441,76.056338028169,0.504651162790698,0.518931845356716,F3,2,2,2,5,26
65.3679653679654,85.2813852813853,0.310344827586207,0.706743335075797,F3,2,5,2,5,26
89.7674418604651,93.0232558139535,0.791629955947137,0.857722680548815,F3,2,8,2,5,26
75.4940711462451,74.3083003952569,0.432324840764331,0.494420020290835,F3,2,9,2,5,26
89.7674418604651,85.5813953488372,0.791629955947137,0.707662616781438,F3,2,8,2,5,26
74.8917748917749,79.6536796536797,0.497109826589596,0.595144870790916,F3,2,5,2,5,26
79.1304347826087,71.7391304347826,0.575384615384615,0.4282982791587,F3,2,3,2,5,26
71.0801393728223,80.8362369337979,0.385216920019614,0.604554450484756,F3,2,6,2,5,26
90.8675799086758,87.6712328767123,0.816552186295862,0.755266752203965,F3,2,4,3,5,26
84.7389558232932,82.3293172690763,0.655977312390925,0.642591505186925,F3,2,7,3,5,26
60.8695652173913,87.7470355731225,0.245276764998343,0.750437521876094,F3,2,9,3,5,26
89.2018779342723,78.8732394366197,0.779909250190934,0.583170254403131,F3,2,2,3,5,26
83.1325301204819,79.9196787148594,0.638006230529595,0.557474941352101,F3,2,7,3,5,26
86.7579908675799,87.6712328767123,0.731220110880697,0.748543482883266,F3,2,4,3,5,26
92.5581395348837,83.2558139534884,0.848016258725811,0.669597882694442,F3,2,8,3,5,26
84.8484848484848,85.2813852813853,0.695491695228052,0.706436420722135,F3,2,5,3,5,26
61.6724738675958,70.7317073170732,0.258606923113053,0.393081919339409,F3,2,6,3,5,26
64.3478260869565,77.3913043478261,0.260971786833856,0.531347962382445,F3,2,3,4,5,26
79.5918367346939,86.3945578231292,0.562695225345828,0.708463483563885,F3,2,10,4,5,26
69.5652173913043,76.8115942028985,0.369828757814623,0.535426858134764,F3,2,1,4,5,26
71.2328767123288,68.0365296803653,0.419830957487069,0.34115523465704,F3,2,4,4,5,26
68.8405797101449,66.6666666666667,0.355595373839387,0.335253154615425,F3,2,1,4,5,26
85.1162790697674,92.5581395348837,0.686902703194685,0.844849359552589,F3,2,8,4,5,26
83.5497835497836,89.6103896103896,0.669826224328594,0.792343995804929,F3,2,5,4,5,26
82.312925170068,90.1360544217687,0.623985439519898,0.791530148173505,F3,2,10,4,5,26
76.5258215962441,70.4225352112676,0.538241415192508,0.405739338381825,F3,2,2,4,5,26
64.8221343873518,81.0276679841897,0.249358269160249,0.607396870554765,F3,2,9,5,5,26
84.0182648401826,90.4109589041096,0.671917133929718,0.805678793256433,F3,2,4,5,5,26
64.3478260869565,87.3913043478261,0.284522003034901,0.744933078393882,F3,2,3,5,5,26
71.3768115942029,70.2898550724638,0.405561613958561,0.404765661985167,F3,2,1,5,5,26
78.5388127853881,78.9954337899543,0.562985606929054,0.568454420836189,F3,2,4,5,5,26
74.025974025974,90.9090909090909,0.474243228890069,0.817391304347826,F3,2,5,5,5,26
74.7826086956522,79.5652173913043,0.469793322734499,0.583750481324605,F3,2,3,5,5,26
73.0232558139535,80.4651162790698,0.475079979794578,0.613441780821918,F3,2,8,5,5,26
70.6976744186046,80.9302325581395,0.382662595141516,0.621039508189674,F3,2,8,5,5,26
85.8447488584475,90.4109589041096,0.708938906752411,0.805990297405611,F3,2,4,5,5,26
63.9455782312925,76.1904761904762,0.314444102248229,0.477373152521713,F3,2,10,5,5,26
84.1897233201581,88.1422924901186,0.675141242937853,0.758909853249476,F1,2,9,1,5,27
83.0985915492958,86.8544600938967,0.651549577387985,0.737222418047233,F1,2,2,1,5,27
94.0639269406393,86.7579908675799,0.880473571518536,0.727717041800643,F1,2,4,1,5,27
89.5652173913044,79.1304347826087,0.789634146341463,0.582134746404239,F1,2,3,1,5,27
88.1533101045296,86.7595818815331,0.741660489251297,0.724540311173975,F1,2,6,1,5,27
79.2517006802721,86.3945578231292,0.587325693773298,0.703763413773994,F1,2,10,1,5,27
75.3623188405797,74.2753623188406,0.506961593022645,0.479494262643434,F1,2,1,1,5,27
90.4761904761905,84.4155844155844,0.809148264984227,0.690463783220427,F1,2,5,1,5,27
88.3720930232558,81.3953488372093,0.770230410806652,0.633917929507918,F1,2,8,1,5,27
92.3694779116466,89.1566265060241,0.835883026329483,0.773704937897607,F1,2,7,1,5,27
88.695652173913,82.1739130434783,0.773141122913505,0.636047857969896,F1,2,3,1,5,27
89.198606271777,78.7456445993031,0.771150037297117,0.53730475460528,F1,2,6,1,5,27
89.041095890411,85.3881278538813,0.778806497769548,0.703176620076239,F1,2,4,1,5,27
92.3694779116466,86.3453815261044,0.840755326668686,0.713211382113821,F1,2,7,1,5,27
89.1304347826087,83.695652173913,0.783234724331117,0.672018590894687,F1,2,1,1,5,27
85.9154929577465,84.037558685446,0.716151385927505,0.676320729418074,F1,2,2,1,5,27
71.5415019762846,75.098814229249,0.389380530973451,0.504953877690468,F1,2,9,2,5,27
61.8604651162791,80.9302325581395,0.295081967213115,0.61558588809908,F1,2,8,2,5,27
87.7934272300469,84.9765258215963,0.753494168966438,0.699682763482552,F1,2,2,2,5,27
77.1084337349398,80.7228915662651,0.556149732620321,0.596842744383728,F1,2,7,2,5,27
84.7826086956522,79.5652173913043,0.690741452170572,0.584709950057626,F1,2,3,2,5,27
89.5470383275261,84.6689895470383,0.774382893978303,0.684157871041969,F1,2,6,2,5,27
87.012987012987,70.995670995671,0.741379310344828,0.420445609436435,F1,2,5,2,5,27
93.1506849315068,77.6255707762557,0.861421641004008,0.541429853425067,F1,2,4,2,5,27
85.7142857142857,86.734693877551,0.705565358386189,0.700923365851114,F1,2,10,2,5,27
78.695652173913,81.304347826087,0.553663366336634,0.612915851272016,F1,2,3,2,5,27
89.1774891774892,80.9523809523809,0.784313725490196,0.621875,F1,2,5,2,5,27
83.6236933797909,86.411149825784,0.654190273540647,0.724086079818572,F1,2,6,2,5,27
86.9565217391304,83.399209486166,0.726683471371984,0.650253439536568,F1,2,9,2,5,27
65.2173913043478,74.6376811594203,0.302332929590816,0.499404052443385,F1,2,1,2,5,27
76.3052208835341,83.5341365461847,0.531342712221265,0.667643324543412,F1,2,7,2,5,27
84.1860465116279,73.953488372093,0.677034549792348,0.493180670146489,F1,2,8,2,5,27
78.9954337899543,73.5159817351598,0.571246169560776,0.454100051572976,F1,2,4,3,5,27
74.6478873239437,71.830985915493,0.498298874640147,0.421667119196307,F1,2,2,3,5,27
78.8732394366197,69.9530516431925,0.572040898334598,0.369997227100471,F1,2,2,3,5,27
80,69.5652173913043,0.589285714285714,0.373540856031128,F1,2,3,3,5,27
81.2785388127854,85.8447488584475,0.615048231511254,0.717677880816734,F1,2,4,3,5,27
76.7441860465116,85.5813953488372,0.542397411884897,0.710179588641997,F1,2,8,3,5,27
77.2108843537415,69.7278911564626,0.496703970565691,0.408784852456053,F1,2,10,3,5,27
68.2926829268293,82.2299651567944,0.295220875947864,0.634504457262716,F1,2,6,3,5,27
76.8115942028985,67.3913043478261,0.536499606402519,0.367198247312376,F1,2,1,3,5,27
72.289156626506,82.7309236947791,0.431337503723563,0.628577375377251,F1,2,7,3,5,27
76.6233766233766,67.5324675324675,0.537383177570093,0.358642135268204,F1,2,5,3,5,27
77.4703557312253,76.6798418972332,0.524483133841132,0.541088941494758,F1,2,9,3,5,27
78.0821917808219,55.2511415525114,0.550423402617398,0.0745946878233872,F1,2,4,3,5,27
88.7323943661972,92.4882629107981,0.770102536427415,0.846417305092384,F1,2,2,3,5,27
85.0174216027875,86.0627177700349,0.689823309121069,0.709087223151386,F1,2,6,3,5,27
92.7710843373494,91.1646586345382,0.845533498759305,0.812023883055384,F1,2,7,3,5,27
90.4761904761905,81.9727891156463,0.793466807165437,0.591859185918592,F1,2,10,4,5,27
90,87.3913043478261,0.794403420132141,0.740769529731831,F1,2,3,4,5,27
78.6231884057971,84.4202898550725,0.567971983444763,0.686230964467005,F1,2,1,4,5,27
87.8787878787879,80.0865800865801,0.758620689655172,0.603033472803347,F1,2,5,4,5,27
90.1408450704225,88.2629107981221,0.802315817386308,0.759778048450399,F1,2,2,4,5,27
82.1739130434783,84.7826086956522,0.632645111024542,0.688588007736944,F1,2,3,4,5,27
84.9802371541502,84.5849802371542,0.672904191616766,0.662401204365826,F1,2,9,4,5,27
89.6103896103896,91.3419913419913,0.792235047219307,0.827315541601256,F1,2,5,4,5,27
87.9069767441861,90.2325581395349,0.757966747488743,0.804231886571565,F1,2,8,4,5,27
90.3614457831325,87.5502008032128,0.793146417445483,0.744513950948267,F1,2,7,4,5,27
89.198606271777,80.1393728222996,0.770382223139856,0.558544944275036,F1,2,6,4,5,27
92.5170068027211,80.9523809523809,0.833718957272868,0.580192768626651,F1,2,10,4,5,27
95.8904109589041,94.9771689497717,0.91658555165263,0.89821270122956,F1,2,4,4,5,27
94.3722943722944,87.8787878787879,0.887490165224233,0.758494511238892,F1,2,5,4,5,27
76.2845849802372,75.8893280632411,0.51949860724234,0.479792361883574,F1,2,9,4,5,27
88.695652173913,89.1304347826087,0.766770670826833,0.776003116478379,F1,2,3,4,5,27
70.2325581395349,79.0697674418605,0.4287137756373,0.592167938287738,F1,2,8,5,5,27
84.9765258215963,85.4460093896714,0.697228144989339,0.7075860236482,F1,2,2,5,5,27
86.411149825784,81.5331010452962,0.699007717750827,0.623834606919405,F1,2,6,5,5,27
91.7808219178082,89.041095890411,0.833305142083897,0.775211701308699,F1,2,4,5,5,27
90.7630522088353,80.3212851405623,0.800459914288701,0.571127280396499,F1,2,7,5,5,27
70.7509881422925,83.00395256917,0.353343465045593,0.631931522143655,F1,2,9,5,5,27
85.7142857142857,78.0487804878049,0.697327468683283,0.549966398685815,F1,2,6,5,5,27
84.3478260869565,79.5652173913043,0.676309616888194,0.591304347826087,F1,2,3,5,5,27
63.0434782608696,73.5507246376812,0.251793972253229,0.470402691620229,F1,2,1,5,5,27
62.9251700680272,75.5102040816327,0.219494373812655,0.455807496529385,F1,2,10,5,5,27
72.2943722943723,71.4285714285714,0.45,0.424418604651163,F1,2,5,5,5,27
56.9565217391304,72.6086956521739,0.129254302103251,0.424771734815403,F1,2,3,5,5,27
79.4425087108014,75.9581881533101,0.570195700180217,0.461831127537571,F1,2,6,5,5,27
93.574297188755,85.9437751004016,0.859649122807018,0.697679259027995,F1,2,7,5,5,27
88.3720930232558,90.2325581395349,0.768269023496443,0.804231886571565,F1,2,8,5,5,27
84.7826086956522,74.2753623188406,0.692634035106326,0.480708077167691,F1,2,1,5,5,27
84.9765258215963,80.2816901408451,0.698460449477969,0.609788013609003,F1,2,2,5,5,27
89.4977168949772,86.3013698630137,0.787513182872812,0.722620957527653,M3,1,4,1,5,28
88.0952380952381,84.6938775510204,0.728194833324528,0.683931387070572,M3,1,10,1,5,28
74.4186046511628,81.3953488372093,0.500147947753308,0.620040646814527,M3,1,8,1,5,28
93.0735930735931,90.04329004329,0.861344537815126,0.800315706393054,M3,1,5,1,5,28
92.018779342723,94.3661971830986,0.839643948452239,0.885288573736649,M3,1,2,1,5,28
92.7536231884058,91.304347826087,0.853975980106873,0.825178147268409,M3,1,1,1,5,28
94.4250871080139,91.6376306620209,0.884396556064649,0.826594834096974,M3,1,6,1,5,28
80,80.4347826086957,0.589285714285714,0.611340593315809,M3,1,3,1,5,28
92.4901185770751,92.4901185770751,0.842067220816769,0.842635938062657,M3,1,9,1,5,28
91.566265060241,87.14859437751,0.817007874015748,0.711617806731813,M3,1,7,1,5,28
88.8501742160279,81.8815331010453,0.757690887024431,0.637344479004666,M3,1,6,1,5,28
91.699604743083,87.3517786561265,0.821573697820466,0.746381805651275,M3,1,9,1,5,28
88.2629107981221,92.018779342723,0.758776896942242,0.838657933431359,M3,1,2,1,5,28
94.5578231292517,96.5986394557823,0.882452896196711,0.926238145416228,M3,1,10,1,5,28
91.304347826087,88.695652173913,0.821011673151751,0.77416918429003,M3,1,3,1,5,28
91.7748917748918,88.7445887445888,0.83564875491481,0.775392670157068,M3,1,5,1,5,28
89.5582329317269,89.5582329317269,0.765689467969598,0.7739367274251,M3,1,7,1,5,28
95.3488372093023,93.953488372093,0.904452937516665,0.878112598665562,M3,1,8,1,5,28
92.0289855072464,92.7536231884058,0.83937357811756,0.853975980106873,M3,1,1,1,5,28
96.8036529680365,87.6712328767123,0.935639615433058,0.749756654957891,M3,1,4,1,5,28
95.5823293172691,85.140562248996,0.904146981627297,0.668823465976491,M3,1,7,2,5,28
91.7808219178082,84.9315068493151,0.833839150227617,0.694147022726311,M3,1,4,2,5,28
93.1972789115646,85.7142857142857,0.85006884593809,0.702156399247431,M3,1,10,2,5,28
93.4272300469484,90.1408450704225,0.866170002692756,0.79946200403497,M3,1,2,2,5,28
96.2790697674419,86.046511627907,0.923785891527827,0.719125587876676,M3,1,8,2,5,28
89.4927536231884,88.4057971014493,0.790097555858596,0.767981926128303,M3,1,1,2,5,28
93.7282229965157,92.6829268292683,0.866896836030094,0.843928839630215,M3,1,6,2,5,28
92.8853754940711,93.2806324110672,0.849563953488372,0.858691723888688,M3,1,9,2,5,28
90.8695652173913,80,0.814016172506739,0.600453172205438,M3,1,3,2,5,28
93.0735930735931,92.6406926406926,0.861635220125786,0.853025936599423,M3,1,5,2,5,28
97.9094076655052,81.8815331010453,0.956073669710729,0.646283655669321,M3,1,6,2,5,28
95.2380952380952,91.3419913419913,0.904749409603778,0.827134625458355,M3,1,5,2,5,28
93.8775510204082,95.578231292517,0.868808567603748,0.904301667584756,M3,1,10,2,5,28
85.7707509881423,93.6758893280632,0.716632443531827,0.867243867243867,M3,1,9,2,5,28
82.6086956521739,84.3478260869565,0.64034401876466,0.688018085908063,M3,1,3,2,5,28
95.3488372093023,95.3488372093023,0.905560924185189,0.904171866642895,M3,1,8,2,5,28
93.4272300469484,91.0798122065728,0.866170002692756,0.818185902331641,M3,1,2,2,5,28
93.574297188755,88.7550200803213,0.863878638786388,0.760757669343216,M3,1,7,2,5,28
90.9420289855072,89.8550724637681,0.817788106052604,0.796984185362266,M3,1,1,2,5,28
97.2602739726027,93.1506849315068,0.944877926000503,0.861199138040309,M3,1,4,2,5,28
78.6046511627907,92.5581395348837,0.581357941076871,0.846222619579794,M3,1,8,3,5,28
96.2441314553991,91.5492957746479,0.924615112369492,0.826860549132948,M3,1,2,3,5,28
95.4703832752613,88.5017421602787,0.904030660802016,0.762732670290853,M3,1,6,3,5,28
92.7710843373494,87.9518072289157,0.850719424460432,0.74802671523983,M3,1,7,3,5,28
82.9710144927536,85.5072463768116,0.661764705882353,0.705898023336353,M3,1,1,3,5,28
94.5578231292517,94.5578231292517,0.881981032665964,0.882452896196711,M3,1,10,3,5,28
95.2569169960474,90.9090909090909,0.899709302325582,0.812211572594959,M3,1,9,3,5,28
85.6521739130435,80,0.705699883675843,0.591190108191654,M3,1,3,3,5,28
95.6709956709957,90.9090909090909,0.913249211356467,0.818443804034582,M3,1,5,3,5,28
96.3470319634703,95.8904109589041,0.926150733434497,0.917118708212439,M3,1,4,3,5,28
91.0798122065728,92.9577464788732,0.820045355507137,0.856462554472348,M3,1,2,3,5,28
97.2332015810277,94.0711462450593,0.942231790455687,0.875765214259993,M3,1,9,3,5,28
91.3419913419913,87.8787878787879,0.827225130890052,0.757861635220126,M3,1,5,3,5,28
95.578231292517,94.5578231292517,0.903916737895319,0.881505365509597,M3,1,10,3,5,28
90.8695652173913,93.0434782608696,0.812718107793719,0.857142857142857,M3,1,3,3,5,28
95.8139534883721,91.6279069767442,0.914881449874632,0.826488522238164,M3,1,8,3,5,28
95.8904109589041,92.2374429223744,0.916986059048983,0.842185579246323,M3,1,4,3,5,28
85.9437751004016,83.9357429718875,0.701592193117617,0.67374213836478,M3,1,7,3,5,28
96.1672473867596,92.6829268292683,0.919065808701002,0.849501835343471,M3,1,6,3,5,28
92.3913043478261,84.7826086956522,0.847650089370203,0.690103192001283,M3,1,1,3,5,28
93.8967136150235,92.4882629107981,0.876620772623981,0.846735024284943,M3,1,2,4,5,28
87.3188405797101,92.0289855072464,0.745494783433449,0.839746634996041,M3,1,1,4,5,28
98.9547038327526,95.1219512195122,0.978000357717761,0.898180528102985,M3,1,6,4,5,28
98.6046511627907,93.4883720930233,0.971461439759303,0.866234112523331,M3,1,8,4,5,28
86.5217391304348,79.1304347826087,0.72289156626506,0.562252180808882,M3,1,3,4,5,28
94.8979591836735,90.1360544217687,0.891320419931983,0.789054381711119,M3,1,10,4,5,28
82.3293172690763,88.3534136546185,0.622415219189413,0.745048194047241,M3,1,7,4,5,28
93.1506849315068,84.0182648401826,0.862523540489642,0.673510244068663,M3,1,4,4,5,28
75.7575757575758,82.6839826839827,0.52,0.654631083202512,M3,1,5,4,5,28
76.6798418972332,84.1897233201581,0.521677828692281,0.669302659956866,M3,1,9,4,5,28
79.4466403162055,71.5415019762846,0.560617193240264,0.375565610859729,M3,1,9,4,5,28
77.1689497716895,83.1050228310502,0.547856965893137,0.666199794026776,M3,1,4,4,5,28
72.7699530516432,78.4037558685446,0.421683362980995,0.570903039327319,M3,1,2,4,5,28
66.5217391304348,77.8260869565217,0.288469264764966,0.549366116019977,M3,1,3,4,5,28
79.1164658634538,77.9116465863454,0.570547263681592,0.503210360213299,M3,1,7,4,5,28
77.5510204081633,88.4353741496599,0.539075490522115,0.753172996197343,M3,1,10,4,5,28
66.2020905923345,68.2926829268293,0.345226615236258,0.378122246827154,M3,1,6,4,5,28
73.9130434782609,72.8260869565217,0.471854568649338,0.441687344913151,M3,1,1,4,5,28
77.2093023255814,78.6046511627907,0.559591990301409,0.583684121906045,M3,1,8,4,5,28
79.2207792207792,65.8008658008658,0.587285044293903,0.322681215900234,M3,1,5,4,5,28
79.0940766550523,58.5365853658537,0.545670413170809,0.176579791209586,M3,1,6,5,5,28
85.5421686746988,84.7389558232932,0.67258382642998,0.668139730639731,M3,1,7,5,5,28
94.8051948051948,93.5064935064935,0.895953757225433,0.869702553303501,M3,1,5,5,5,28
61.6600790513834,64.0316205533597,0.258064516129032,0.310833058939743,M3,1,9,5,5,28
83.1050228310502,92.2374429223744,0.660351259588381,0.843195889314745,M3,1,4,5,5,28
91.8367346938776,89.4557823129252,0.822971548998946,0.774506408036024,M3,1,10,5,5,28
69.4835680751174,80.7511737089202,0.355356893420869,0.604394110985277,M3,1,2,5,5,28
83.7209302325581,93.0232558139535,0.680127523910733,0.857307198796514,M3,1,8,5,5,28
65.6521739130435,72.1739130434783,0.251955537258131,0.406451612903226,M3,1,3,5,5,28
91.6666666666667,86.5942028985507,0.833333333333333,0.730639375395653,M3,1,1,5,5,28
70.7762557077626,79.9086757990868,0.391666666666667,0.587217272104181,M3,1,4,5,5,28
69.5652173913043,66.403162055336,0.371317003904863,0.24720831728918,M3,1,9,5,5,28
73.469387755102,75.8503401360544,0.374433957117137,0.499400450860953,M3,1,10,5,5,28
86.5800865800866,90.4761904761905,0.732409102798849,0.809448818897638,M3,1,5,5,5,28
73.5191637630662,74.2160278745645,0.391100441069734,0.49663443306788,M3,1,6,5,5,28
83.0985915492958,84.037558685446,0.662826488435494,0.682201158504476,M3,1,2,5,5,28
80.7971014492754,80.0724637681159,0.61902281487655,0.599133833315728,M3,1,1,5,5,28
90,85.6521739130435,0.797240321962438,0.708413369189397,M3,1,3,5,5,28
81.1244979919679,89.9598393574297,0.579316294618786,0.784996373432805,M3,1,7,5,5,28
91.1627906976744,91.6279069767442,0.823381901508928,0.830501051156272,M3,1,8,5,5,28
72.3320158102767,80.2371541501976,0.39519158527423,0.571215510812826,M2,1,9,1,5,29
84.6689895470383,79.4425087108014,0.679995945466525,0.552475090519861,M2,1,6,1,5,29
76.530612244898,75.8503401360544,0.503985524964546,0.446283622473341,M2,1,10,1,5,29
71.830985915493,66.1971830985916,0.418032786885246,0.301639344262295,M2,1,2,1,5,29
68.8372093023256,82.7906976744186,0.389385782713747,0.649049278687078,M2,1,8,1,5,29
75.3623188405797,63.768115942029,0.497079157511121,0.237947981666575,M2,1,1,1,5,29
75.3424657534247,77.6255707762557,0.488406298667589,0.549477308031403,M2,1,4,1,5,29
68.7074829931973,69.3877551020408,0.295955021083867,0.287522214443427,M2,1,10,1,5,29
72.4738675958188,72.1254355400697,0.437492247004243,0.394227217561079,M2,1,6,1,5,29
61.8604651162791,56.2790697674419,0.279879094845192,0.153968519758875,M2,1,8,1,5,29
76.0869565217391,59.4202898550725,0.514162265962554,0.176514465341787,M2,1,1,1,5,29
60.6425702811245,75.5020080321285,0.200668238993711,0.449015126782022,M2,1,7,1,5,29
66.6666666666667,67.965367965368,0.331139773624638,0.359055118110236,M2,1,5,1,5,29
80.8219178082192,76.7123287671233,0.617801047120419,0.528833579413626,M2,1,4,1,5,29
89.2018779342723,76.5258215962441,0.778536232539216,0.521046950890448,M2,1,2,1,5,29
87.8048780487805,77.3519163763066,0.740754122899838,0.537177165256655,M2,1,6,1,5,29
88.768115942029,81.5217391304348,0.772736931576711,0.627855329949239,M2,1,1,1,5,29
84.4748858447489,80.8219178082192,0.684625158831004,0.611045331529093,M2,1,4,1,5,29
85.3754940711462,80.6324110671937,0.689075630252101,0.575837410613474,M2,1,9,1,5,29
86.9565217391304,70.4347826086957,0.728986645718774,0.388584831899922,M2,1,3,2,5,29
72.6907630522088,77.9116465863454,0.456576160215675,0.533087859261532,M2,1,7,2,5,29
76.7441860465116,86.9767441860465,0.548736462093863,0.737850548684898,M2,1,8,2,5,29
76.5258215962441,76.056338028169,0.536392129549016,0.510962049250439,M2,1,2,2,5,29
87.4149659863945,82.9931972789116,0.7162606291408,0.637019112054916,M2,1,10,2,5,29
83.982683982684,78.3549783549784,0.678768745067088,0.56441393875396,M2,1,5,2,5,29
83.9357429718875,74.2971887550201,0.649122807017544,0.448390446521288,M2,1,7,2,5,29
75.8893280632411,72.7272727272727,0.491113529198404,0.418041804180418,M2,1,9,2,5,29
88.1533101045296,69.6864111498258,0.74430061317541,0.340090387715728,M2,1,6,2,5,29
53.2467532467532,62.7705627705628,0.0596306068601583,0.255899318300996,M2,1,5,2,5,29
76.7441860465116,72.5581395348837,0.53587773076591,0.456209542590132,M2,1,8,2,5,29
77.9342723004695,66.1971830985916,0.549317966956287,0.320152495788634,M2,1,2,2,5,29
78.2608695652174,77.8985507246377,0.555722487524816,0.546443965517241,M2,1,1,2,5,29
89.4977168949772,78.5388127853881,0.791195124984455,0.566482752811355,M2,1,4,2,5,29
81.7391304347826,70,0.628461538461538,0.394505913773369,M2,1,3,2,5,29
87.4149659863945,82.6530612244898,0.731923702498891,0.607260726072607,M2,1,10,2,5,29
87.3239436619718,75.1173708920188,0.736180558741226,0.49492192743054,M2,1,2,2,5,29
77.3913043478261,79.1304347826087,0.531347962382445,0.56120826709062,M2,1,3,2,5,29
80.0865800865801,72.2943722943723,0.600105374077977,0.446830801466737,M2,1,5,2,5,29
91.4965986394558,77.891156462585,0.813725987125551,0.505665062858917,M2,1,10,3,5,29
90.2325581395349,68.8372093023256,0.805345979737012,0.41710840448347,M2,1,8,3,5,29
81.5331010452962,77.0034843205575,0.620171298723999,0.53530248761101,M2,1,6,3,5,29
85.9437751004016,80.3212851405623,0.690924566443239,0.592770601782317,M2,1,7,3,5,29
77.6255707762557,72.1461187214612,0.532316408803661,0.426332288401254,M2,1,4,3,5,29
80.7971014492754,76.4492753623188,0.608248527048741,0.515554115359689,M2,1,1,3,5,29
71.1462450592885,81.0276679841897,0.418427433321787,0.601731601731602,M2,1,9,3,5,29
81.6901408450704,75.1173708920188,0.628338776788511,0.496992380697768,M2,1,2,3,5,29
89.5470383275261,82.9268292682927,0.77816139338349,0.634603892223348,M2,1,6,3,5,29
82.9710144927536,75,0.650538793103448,0.486961206896552,M2,1,1,3,5,29
87.7551020408163,78.2312925170068,0.73865376067954,0.539026899897104,M2,1,10,3,5,29
78.695652173913,70.8695652173913,0.572944297082228,0.398281921124561,M2,1,3,3,5,29
63.2558139534884,57.2093023255814,0.319974376426312,0.198541329011345,M2,1,8,3,5,29
85.7707509881423,79.8418972332016,0.69692532942899,0.56985698569857,M2,1,9,3,5,29
75.9036144578313,83.9357429718875,0.524355300859599,0.656741108354012,M2,1,7,3,5,29
89.6103896103896,72.7272727272727,0.792235047219307,0.457605009131229,M2,1,5,3,5,29
88.1278538812785,73.5159817351598,0.759604829857299,0.44960568506803,M2,1,4,3,5,29
83.2752613240418,71.4285714285714,0.624959163672003,0.405586987270156,M2,1,6,3,5,29
90.2173913043478,73.1884057971015,0.802752779248279,0.445512298419938,M2,1,1,3,5,29
89.4557823129252,78.9115646258503,0.776277676861898,0.551674947119878,M2,1,10,4,5,29
77.8260869565217,58.695652173913,0.539819537073362,0.142801098469988,M2,1,3,4,5,29
81.2785388127854,78.0821917808219,0.627195349802782,0.548220732336256,M2,1,4,4,5,29
86.1471861471861,75.3246753246753,0.723560209424084,0.508235294117647,M2,1,5,4,5,29
86.8544600938967,82.1596244131455,0.731786292498651,0.632958461817522,M2,1,2,4,5,29
83.9357429718875,77.5100401606426,0.656741108354012,0.519437551695616,M2,1,7,4,5,29
77.6744186046512,75.3488372093023,0.570358034970858,0.497286804605815,M2,1,8,4,5,29
83.399209486166,73.5177865612648,0.654011461318052,0.447075708647291,M2,1,9,4,5,29
50.5928853754941,67.5889328063241,0.0978977094446186,0.338709677419355,M2,1,9,4,5,29
78.4037558685446,70.4225352112676,0.576869925721195,0.405739338381825,M2,1,2,4,5,29
84.9315068493151,78.5388127853881,0.68914792034066,0.556546465038128,M2,1,4,4,5,29
80.0724637681159,66.304347826087,0.597731609073564,0.307692307692308,M2,1,1,4,5,29
83.9721254355401,79.0940766550523,0.650481838398814,0.547223390828776,M2,1,6,4,5,29
