SessionITPCz,SongITPCz,BirdsITPCz,SexITPCz,Perf_SessionSong,Delta_ITPCz,Theta_ITPCz,Alpha_ITPCz,Beta_ITPCz,Gamma_ITPCz
36,5,F3,2,0.082353689441849,0.636595317963999,0.691408605758849,0.740609049806802,1.29571140169282,0.916599074887282
37,5,F1,2,0.124351172019606,0.347035348752059,0.325780181003303,0.373490902853883,0.516701885635368,1.5539251695928
38,5,M3,1,0.340309276096361,2.00093138648994,2.0980185534794,3.09960946730514,2.44284638406076,2.61006616959055
39,5,M1,1,0.515651522569567,3.39638497184039,4.86228714008438,4.2446053714834,3.01319371159182,2.1621442034944
40,5,F1,2,0.0853877307511119,0.373175847028772,0.533782028158537,0.379034583096764,0.594257544686022,0.460509694786752
41,5,M2,1,0.0739791680314649,0.332968511340515,0.292749195218006,0.306313919224825,0.358885817229332,0.476826129898446
42,5,F2,2,0.283963670081085,1.12685446167457,6.69167951322071,4.91117777988893,4.24552212412818,1.61950671162241
43,5,F1,2,0.27183828093422,0.904180382214522,1.36064743395022,1.30284576754705,1.09031280110461,0.895465298576752
44,5,M1,1,0.29595606159783,0.834978027801721,1.18522293855812,0.952650938208718,1.33817067328854,0.697885544994245
45,5,F2,2,0.209280899338167,1.05403602792122,2.73072838102487,1.58903187248472,1.61233778271788,1.02427607859924
46,5,M4,1,0.549476940558366,1.85765642686081,7.36664844980678,6.62234278471042,8.66609062556095,3.92919520244618
47,5,M4,1,0.517309998132679,0.40811031353837,1.73723105645673,2.97451938376509,3.43888984675156,2.64379650432246
48,5,M4,1,0.369267447027232,1.24519981820152,1.62142898289917,1.57013649489049,2.84706457034123,1.30824242107399
49,5,M4,1,0.320066041173025,1.68442197486132,1.58994459323944,1.26993485567163,2.5519255628164,1.19450560177128
50,5,M4,1,0.33996935659018,0.321055610026496,0.629448844338759,0.450141621289814,0.932192948816381,0.423451467257424
51,5,M4,1,0.16783104869661,0.444908483472584,0.569627853288534,0.543099899628422,0.455205227637308,0.407774158844919
1,6,F2,2,0.0786577133181345,0.256243371048185,0.248503551462216,0.400468008306706,0.457212661639746,0.416936739125138
2,6,M2,1,0.11689800626027,0.331196405396695,0.302313731663981,0.337440663429747,0.313246517093126,0.403311918823539
3,6,M2,1,0.221342557224216,0.257081116505179,0.343801996705385,0.658784317310399,0.466825875699978,0.519224371728753
4,6,F3,2,0.304908004592622,0.478858432171277,0.733923410201645,0.6169527657449,0.751090165077872,0.728420091602632
5,6,M1,1,0.211454156143661,0.496645155391672,0.594961048972894,0.46976300517868,0.847521654738637,0.546631991094982
6,6,F1,2,0.00959204335732194,0.366136535486715,0.270765287868617,0.392630605332206,0.276724825770509,0.249020586249359
7,6,M1,1,0.277860861893488,0.558625452390925,0.863193017895983,0.995470852517425,0.90026109475945,0.504562496359954
8,6,M2,1,0.673518230446714,0.85734328665808,2.52275271124815,4.55245602203206,3.43101586359648,2.29915140878716
9,6,M1,1,0.372298207722491,0.666161328338768,2.32931055374546,2.77075735424619,2.64296574073041,1.08250179506815
10,6,M2,1,0.711883194675808,1.18332009603463,2.93059129677174,4.76047739171729,3.56276704663084,2.47159594613233
11,6,M2,1,0.585846531544897,1.06732196828453,2.08048919271865,3.17528473634808,2.40450950022007,1.90337617894256
12,6,F1,2,0.0778599102168576,0.418148600901905,0.251123486424217,0.302285022656971,0.326368807390302,0.273592629166119
13,6,F1,2,0.0960381630148837,0.335973097732568,0.760153687135723,0.60211647913582,0.77575610472577,0.528297661523594
14,6,M1,1,0.425964031361187,0.843308313952934,1.75143298467036,2.49173260574176,3.76585390977396,1.69899281728455
15,6,M2,1,0.606188360312819,0.877965232541845,2.15001513785754,2.43446390606339,2.58347507086176,1.29250158828267
16,6,F3,2,0.433924224847479,0.400951734209619,1.11532130903351,1.31153240109408,1.58612585815195,0.988007268373985
17,6,M1,1,0.475948593397624,1.4663635301243,2.7835852100348,2.35715437300523,3.32142079643581,1.35977038339035
18,6,F1,2,0.192093612483666,0.56485268306579,0.878136842304723,1.07497401699686,0.748199272628251,0.672676806030367
19,6,M3,1,0.616617916836104,0.603806680254927,0.764726427370012,2.64249495424389,3.29224770014486,1.42314422261808
20,6,M2,1,0.362449903051106,1.11856516633405,1.66346689261934,1.79163231341131,1.85964111524938,1.02276588165214
21,6,F3,2,0.435857767702218,0.843149329119609,1.43613771041164,0.778512381349694,1.06501196510742,0.997513550405697
22,6,F1,2,0.108007264288909,0.520825350616053,0.776689590418964,0.574605281757336,0.605080720836205,0.478304543575828
23,6,M2,1,0.366631688089509,0.342772430414902,1.61557793366195,2.41219226436171,2.15840050003156,1.18540977488086
24,6,F1,2,0.165707843256349,0.772742490142266,1.16621451327222,0.615062048153593,0.752259656199269,0.799417167504829
25,6,M2,1,0.254859926133701,0.432309692077872,0.437768870923418,0.799125282092167,0.909777506231836,0.551011823440335
26,6,F3,2,0.314657409681805,0.9469219096293,0.716744857676297,0.607352420245823,0.846013176443386,0.607937602247438
27,6,F1,2,0.314428650581345,0.81720881086944,0.986940135009699,1.06540309181201,1.00240388099327,0.908604054215204
28,6,M3,1,0.548182538305911,0.578192856783544,0.957225532698974,1.41083937753141,2.3402835707488,1.24683409462848
29,6,M2,1,0.389271291743131,0.19407817775663,0.274449718047744,1.19757338904468,1.53441703892701,0.703638624296868
30,6,F3,2,0.313317230583995,0.636783638373708,0.700577373565279,0.604291991634638,0.604538426167937,0.819486601774198
31,6,M1,1,0.220571816442423,2.30760518226781,2.68255221754109,1.54921639842212,1.60233837342106,0.998754363993699
32,6,F1,2,0.251890892504931,0.777021387993101,0.521923571996298,0.938982107238654,0.779787983341133,0.656570734895129
33,6,M3,1,0.363058794554585,0.515140574350279,0.760995357690746,1.33407666571419,1.60819025315554,1.32878289052469
34,6,M2,1,0.222167093636874,0.480622327283624,0.431084840177243,0.838474993753955,0.722008983350346,0.383393465430967
35,6,M2,1,0.0475102961865772,0.594553610013002,0.338045550177465,0.285956702551157,0.305017999712536,0.315639321390359
36,6,F3,2,0.0194097319148421,0.627070194778745,0.84622618591955,0.76262516244763,0.890994355296488,1.02045219654327
37,6,F1,2,0.202096947379451,0.267937930667476,0.390287934565006,0.482921629942819,0.720053963651267,0.574046959324356
38,6,M3,1,0.302781412256722,0.924197695121257,1.69549089883235,1.59946514279193,3.18002075642264,2.38910852835633
39,6,M1,1,0.43973806376525,1.52286979982385,1.77802391889372,1.32051903761181,1.52659898547265,1.12910893591249
40,6,F1,2,0.0557105853776095,0.461954711210354,0.567970196377815,0.541845457435276,0.51568489299653,0.523973099465518
41,6,M2,1,0.040984785088174,0.26636541187013,0.283352527756544,0.354384578963061,0.355618318446392,0.390863314906159
42,6,F2,2,0.210828626951521,0.43986608436992,1.6036288452814,1.91420655476551,1.9803974168571,1.21104067851504
43,6,F1,2,0.2658609913365,0.798277143920686,1.69724827714701,1.05368726299316,0.89918396028119,0.621996252799932
44,6,M1,1,0.32982606353582,0.932112169181769,0.903188424387131,0.499095896262439,0.975548290391948,0.572078583652757
45,6,F2,2,0.257955224454692,1.09628512591626,1.99189737077635,1.38479787008724,1.35270484250066,1.12270344158756
46,6,M4,1,0.524902514519977,1.37244131323797,4.58193355806036,5.38676838533849,6.47822765692331,3.67337605755313
47,6,M4,1,0.530988972512974,0.408567983143497,1.39382325789604,1.98521975770794,3.53604590675044,2.05068794955171
48,6,M4,1,0.402493961870795,0.725375537424474,1.32836010390341,1.65733318600928,2.19123070488159,1.21962243547336
49,6,M4,1,0.457792035117083,0.465441830717238,0.99709463008467,1.08664431775529,1.72739743993834,0.956732188171041
50,6,M4,1,0.307307642538835,0.443397259585837,0.438802712632234,0.444846502457493,0.722609516024501,0.387502599569837
51,6,M4,1,0.264018847459669,0.291041257926393,0.551677045925685,0.532372694152154,0.41516421327001,0.396143781900185
1,7,F2,2,0.0724173258141187,0.325583731453391,0.444821941074575,0.408102412493848,0.40445751111578,0.499600900978183
2,7,M2,1,0.0303251328377654,0.218905520562723,0.295949587840646,0.285427174697347,0.330786067872054,0.378542026190186
3,7,M2,1,0.183934917112521,0.374326855178295,0.390419626212127,0.424679226926288,0.600732967973975,0.448922260982132
4,7,F3,2,0.385015901451005,0.609109152352647,0.694256867232168,0.4894542381051,0.846085813412738,0.686788165471069
5,7,M1,1,0.291903721983827,0.673856177151435,0.540357781578093,0.475564775299716,1.19305353728884,0.555587455883427
6,7,F1,2,0.00365878878528987,0.331479464077044,0.274599590225155,0.264311064135841,0.276122258330752,0.252189089521094
7,7,M1,1,0.224112721531922,0.453573160258199,0.522183992381665,0.507290823691567,0.917638663801272,0.472858778929313
8,7,M2,1,0.66039976563188,0.604339637868587,3.40080889835107,4.84850101323972,3.50603301891608,2.02000080651865
9,7,M1,1,0.430158048430863,0.608480281280431,2.12014406425293,1.72201744368848,3.2166870269743,0.965256980430613
10,7,M2,1,0.536988535583771,0.652686009560156,3.49387471068959,4.32470281844665,3.42542286046554,1.87725464045718
11,7,M2,1,0.358769089168149,0.547914527223455,2.28421398858557,3.64325716045606,3.37407905797569,1.54612836135695
12,7,F1,2,0.0350395122104876,0.342813747630239,0.252923917163649,0.369625228853355,0.249201684087744,0.259781055398757
13,7,F1,2,0.120541357699281,0.366152028763424,0.637326228881092,0.697129207051138,0.719705619763259,0.624724259903734
14,7,M1,1,0.378632145872626,0.485118907600546,0.692793994637486,1.00567203037053,2.59948393312306,1.11820484250266
15,7,M2,1,0.503242891330819,1.08640609968815,2.35321170803303,3.89551525957264,2.69907846404161,1.43385596923726
16,7,F3,2,0.577060999385274,0.777394273311125,1.81629875641845,1.9281904878771,1.66104491649578,1.05871860430063
17,7,M1,1,0.36037646756891,0.989256972646362,1.88877616229763,4.07911532374488,3.60317284994139,1.43446334087888
18,7,F1,2,0.265516490999279,0.647112372313347,1.29831177720693,0.912504342240702,0.766260355141459,0.63726849775926
19,7,M3,1,0.381743968469621,0.810744626959469,1.06792272212014,2.83077121005469,2.41862311982778,1.06559976971309
20,7,M2,1,0.535114294147571,0.939320654017648,1.69440839235252,2.58372280763536,2.26030860818914,0.971840985345892
21,7,F3,2,0.64656805909055,1.06019081136162,1.83017273812571,1.72936869446827,1.37504719446106,1.46944864960694
22,7,F1,2,0.217325298197276,0.410448316633375,0.652217999104715,0.681065291726326,0.493224858012105,0.504868599358976
23,7,M2,1,0.539504325273172,0.369485392725399,1.25918281632873,2.42790755298406,2.31429963354599,0.96922936699106
24,7,F1,2,0.187251364297109,1.14368748149542,1.17446304267846,0.915774454837988,0.77274547460513,0.769719095978209
25,7,M2,1,0.132081039814209,0.609858681208755,0.930933518366191,0.997592831180633,0.930232133663527,0.452949776257364
26,7,F3,2,0.131464351113918,1.49755912062458,0.757009531888587,0.465729723278824,0.629271073851809,0.695226218477431
27,7,F1,2,0.380919359221734,0.571621284962708,1.21088035806864,1.76009207909644,1.53669602017291,0.972864004725465
28,7,M3,1,0.452940523329688,0.374720938937264,0.714216001032237,2.39262900484724,2.06352443012442,0.988931944189383
29,7,M2,1,0.233906935886731,0.254158499354049,0.456104915307135,1.10967848825297,1.59336598969151,0.571730788993964
30,7,F3,2,0.283331906805727,0.581682380879501,0.687956482498477,0.478689552017987,0.549297862440107,0.850255512015099
31,7,M1,1,0.746477219351808,1.14892333327554,0.741268096078014,0.738670557046256,0.885612127977823,0.969174722537777
32,7,F1,2,0.290192743349152,0.967766090129721,1.05839087514041,1.13399974365872,1.01779304376534,0.744884064144925
33,7,M3,1,0.346989728727634,0.860193686849671,0.847513815925017,1.44422946407323,2.0138031747779,1.40896818970886
34,7,M2,1,0.150877039143844,0.507839740039191,0.307836189956285,0.45457862404022,0.722980913171566,0.370128989428554
35,7,M2,1,0.102533520952923,0.327155455254746,0.283225914419644,0.262611807114364,0.269710788205708,0.278892054059312
36,7,F3,2,0.00411444446287846,0.906495602002276,0.662631607311434,0.91976563279145,0.996077912923704,1.16579584725391
37,7,F1,2,0.133430043583025,0.304511802746237,0.341787225349998,0.487426085370484,0.553682894961108,1.05004654638009
38,7,M3,1,0.268116896614203,1.51532776627431,2.07918362505316,3.2149811051324,2.78487884422055,2.42041596393083
39,7,M1,1,0.519773354053955,2.92624638405823,2.45844104264187,2.07742180684224,2.815183974484,1.83355074247495
40,7,F1,2,0.085668611266104,0.900744335487915,1.07118014866547,1.01405792495789,0.769451146947054,0.493187416945735
41,7,M2,1,0.0394081419982413,0.368350099364556,0.286765174463566,0.311432488778514,0.267643800298892,0.377931256196534
42,7,F2,2,0.292476230254694,0.614561823602714,2.95595921114682,5.10144812001228,4.72407687797079,1.43863269570447
43,7,F1,2,0.206650011392193,0.989574850358533,2.70280117563851,2.04103745853298,1.2242940313497,0.893881046634322
44,7,M1,1,0.397652312713781,1.44362269718383,1.36389640007041,1.04097577707366,1.10975967408627,0.576304166535006
45,7,F2,2,0.0693303733673979,0.603045161201823,1.02620982237362,1.5250498873997,1.32501512039004,0.997448285973648
46,7,M4,1,0.589241206187393,1.40671531670851,5.27438344091392,7.33146042194041,6.83608710470852,2.75092180576507
47,7,M4,1,0.424932936215007,0.495869960414709,1.08734464385019,2.29006762583206,3.69287893842009,1.96401473265091
48,7,M4,1,0.355322051855312,1.12173348509001,2.14444275954836,1.60541060059996,2.75272241319824,1.17528401667397
49,7,M4,1,0.442279702883803,0.481229748484219,1.02252188296759,0.989949584970719,1.26769591176038,0.666532920130841
50,7,M4,1,0.229248558177926,0.65647587553703,0.611679886431964,0.426581010963728,0.791319669643842,0.405795202168189
51,7,M4,1,0.120343695368334,0.632138359311722,0.548493299257534,0.504022012190711,0.418390262459849,0.371142229908438
1,8,F2,2,0.0985394893985747,0.209772661462012,0.319151599452253,0.449393136719668,0.353237546581223,0.4374616219457
2,8,M2,1,0.0766060938737327,0.175452145342907,0.263433204147967,0.306122776827867,0.324863307628698,0.433046357023058
3,8,M2,1,0.213994497929282,0.292517845619908,0.667758526341807,0.403801523183351,0.572627018560812,0.451616456098858
4,8,F3,2,0.403309996588816,0.310882372407489,0.572467183759448,0.746848675076343,0.780062600064701,0.669253618415861
5,8,M1,1,0.200366872137955,0.356237665701148,0.429626453951568,0.53716712672845,0.779255336984599,0.409860741723321
6,8,F1,2,-0.0225345260865362,0.302055657431177,0.442186952440156,0.338777432301226,0.279298424789496,0.263479415745185
7,8,M1,1,0.2219299158833,0.368174298301522,0.42167901960319,0.760522066161115,0.78763850612596,0.392475890483541
8,8,M2,1,0.797342577114912,0.930559874036654,2.71349597728228,3.76691867047978,2.60811499317118,1.14512654723978
9,8,M1,1,0.326183021237114,0.521086296297693,1.93008624546776,2.90043404709919,1.87956092672579,0.800606863416112
10,8,M2,1,0.629390809133631,0.519352937476266,2.20694140311874,2.7598437580548,2.90390947039946,1.48452031808419
11,8,M2,1,0.51719015864446,0.65184712015377,2.15507184996128,3.21925501635094,3.3295484428819,1.56560151958982
12,8,F1,2,0.0297153351935025,0.209388606811857,0.289669724264466,0.236292269950621,0.252909559758849,0.252688353946626
13,8,F1,2,0.0961212213927304,0.414253462448997,0.545444256976948,0.841551471386158,0.701841568803721,0.461624987307315
14,8,M1,1,0.268462624758923,0.590655657637486,1.25244872378642,2.55996681380723,2.91738120899078,1.24855977851427
15,8,M2,1,0.422848741296595,0.940010571836008,2.95891550091751,2.64949882418136,3.02097128726679,1.10706576980256
16,8,F3,2,0.454725238276937,1.32272704743966,0.934024151906735,1.60921995662587,1.08433681126498,0.820242156832406
17,8,M1,1,0.291106229442126,0.570277578349009,1.8196015962178,2.57095008349784,2.20285254453682,1.23394847800873
18,8,F1,2,0.196719097536958,0.268673737878474,0.910174230186207,1.61623639250168,0.732427554528034,0.564973506379645
19,8,M3,1,0.481260215799965,0.58970979642573,1.31940997266717,1.92202146635069,2.76484907701032,1.20439305766524
20,8,M2,1,0.648004021020977,1.18090825442326,0.850618049210869,1.73873128835465,2.01335374952608,0.844317875862258
21,8,F3,2,0.524608946653282,0.420197893783713,0.606232483017111,0.478537315272656,0.900949281210528,0.97733471361948
22,8,F1,2,0.0969466176403287,0.365009233730795,0.434374539116566,0.502513947976221,0.492091312809355,0.515259516517849
23,8,M2,1,0.366302877371424,0.629333800049302,1.665615345389,2.38873661406149,3.66399730455853,0.867861663464259
24,8,F1,2,0.219658664806923,0.972187327719476,1.76912802381971,1.30837027121173,0.818729897778198,0.701804948462518
25,8,M2,1,0.142317035851415,0.541164435599271,0.576483493270583,1.27540499478737,1.27901760705263,0.538596632701219
26,8,F3,2,0.114410239403767,0.516170184311383,0.493259085142659,0.599824952339196,0.615108288762785,0.666392612082639
27,8,F1,2,0.405571829993198,2.42555738691898,2.91633879428953,0.805375224738888,0.819331456630368,0.780674508074634
28,8,M3,1,0.403935791745737,0.811969462931423,1.5051831548331,1.44527069942591,1.84751908832581,0.913544642604393
29,8,M2,1,0.284700330521038,0.395991569616044,0.314649449055589,1.52351460822904,1.35180456015617,0.71516362918598
30,8,F3,2,0.36312292646963,0.474562463848547,0.419777147912252,0.298117320678153,0.618911959081185,0.978536831085956
31,8,M1,1,0.235333774219268,2.35344112180235,2.47343789402162,1.51601501091236,1.27939207209538,1.14946738120045
32,8,F1,2,0.319016418461297,1.67010589443116,1.48513364427993,0.707652813958894,0.774967886565311,0.834932861792379
33,8,M3,1,0.471069909019254,0.494316211767311,1.26042618865453,2.43509426669987,2.44962738633984,1.03813722181902
34,8,M2,1,0.123856853131376,0.494316626284837,0.429396815502576,0.572085265639027,0.775288567945732,0.416727825881177
35,8,M2,1,0.135778190242777,0.291938663430856,0.194858448951423,0.35998283064681,0.29287291891964,0.292233294076093
36,8,F3,2,0.106834261098519,2.85938991407532,1.45374715076461,1.11218982415429,1.52213140459756,1.18967498854986
37,8,F1,2,0.216364086004168,0.500350092322212,0.414243001178546,0.531722522524925,0.807656851274243,0.645871243213489
38,8,M3,1,0.269681546804895,1.05660561684126,1.36286306456106,1.72475699433657,2.52271480351346,1.6913863200743
39,8,M1,1,0.312211647580975,1.45675291347235,2.82918523237241,2.07772073848404,2.10058295707497,1.28121772624902
40,8,F1,2,0.107824653370755,0.274862240774715,0.336866608455296,0.345741200772934,0.467419869086668,0.450499973380236
41,8,M2,1,0.0852753729755238,0.401929436739013,0.400203938855628,0.459566513427306,0.366508342765172,0.510471076801498
42,8,F2,2,0.287216476854063,0.660688546563247,3.61798314084943,5.61849205007138,4.68900885402104,0.953158391171815
43,8,F1,2,0.193113488948592,0.496815887022439,0.813658858131186,0.653724612915778,0.800951168506196,0.579200393208383
44,8,M1,1,0.215814331423148,1.62372529207037,0.857762504292997,0.768179793327377,0.659469344755165,0.629448078846928
45,8,F2,2,0.137363389208964,2.25593295481298,2.22556821538683,1.82621499895276,1.38791913726702,0.987792632695678
46,8,M4,1,0.473198854248853,0.882015222597787,2.80137611520336,4.93884449189908,4.13963162245886,1.98790125918088
47,8,M4,1,0.50529578969189,0.648679902295123,1.56807320648456,3.86948327465626,4.89740178865573,2.02180340930695
48,8,M4,1,0.392451419642219,0.306336298923096,0.786430402955307,1.90617213599351,1.78199102985493,0.995765911348312
49,8,M4,1,0.358082174355832,0.344517357322197,0.38816717514819,1.07520294417781,1.02504662390171,0.738215776210019
50,8,M4,1,0.29572719965671,0.562302946222462,0.551242616854697,0.589081483367285,0.537104187054739,0.351470924068209
51,8,M4,1,0.0748565422506484,0.380705615898822,0.483243650351882,0.413770203409099,0.355306159965385,0.324451666558245
1,9,F2,2,0.0783759332691885,0.386885601444442,0.384396622858441,0.544867607331288,0.488396028109704,0.455532629867455
2,9,M2,1,0.0184993102949423,0.373565708023184,0.348923157378055,0.233873942083401,0.458482100783153,0.423846031448282
3,9,M2,1,0.206677107287694,0.362143185529685,0.420071150483166,0.428315112825779,0.663820201232138,0.374021692319442
4,9,F3,2,0.449622032613466,0.480593052124317,0.485881270992798,0.611114577608968,0.878119094492921,0.693438285155329
5,9,M1,1,0.235928743038683,0.959506425933798,0.900832294381237,0.600256991732585,1.05426668364973,0.582378364947553
6,9,F1,2,0.0218548931599283,0.456475634444495,0.361318506319067,0.413719069897692,0.306761544477624,0.340008874164027
7,9,M1,1,0.23195964689806,0.410128843245911,0.697607500808857,0.778703034226233,1.11537195626483,0.687305661144656
8,9,M2,1,0.664722668238895,1.02063448622782,2.65740440345855,3.97736647142012,3.40097311676525,2.31628059747538
9,9,M1,1,0.438620022286538,0.921032035322134,1.8362796221351,1.15390513985442,2.28825385696944,0.99433288188929
10,9,M2,1,0.658073758807019,1.42706587346925,2.64927298693167,4.20232313548487,4.50170398222198,2.5064281598298
11,9,M2,1,0.518229005588729,0.783128602393642,2.04215676065111,4.07288259748494,3.03200250633161,1.84555893036488
12,9,F1,2,0.0623764516338416,0.236459223040615,0.219911121876884,0.205169394956708,0.229091600865289,0.235337652224171
13,9,F1,2,0.0779118376525792,0.253267847751054,0.632144222428257,0.725383449422656,0.740930085081278,0.594315849337667
14,9,M1,1,0.338311689060893,0.630267386347744,1.42861174952705,1.53952542363623,2.89984648302454,1.17933820455187
15,9,M2,1,0.620923417849821,1.09357324248557,1.78532418528066,2.85463745431621,2.65539261264726,1.39947148792521
16,9,F3,2,0.4620678103445,0.614350266835972,0.886385290075751,1.16449381369188,1.64011673096587,0.881100742381852
17,9,M1,1,0.505977632093296,1.10316919558337,2.98894064710193,2.43051182367985,3.11225118752993,1.58845753351102
18,9,F1,2,0.195521140113282,0.362317888211199,0.629630334175214,1.38209188951389,1.27069370357137,0.684346256528142
19,9,M3,1,0.567139606519928,0.799096063000412,1.36597846621488,2.64396210230069,3.83617327713124,1.55428815164597
20,9,M2,1,0.413508208890209,0.885383910459251,1.50982548914335,3.2903978023614,3.05778746817352,1.67348262772541
21,9,F3,2,0.305866423975921,0.501546975595792,0.433306650428295,0.972311266651588,1.33141644078096,1.18909668778078
22,9,F1,2,0.0798284405530674,0.566217724381012,0.68737155077896,0.669229658053907,0.568726760039681,0.512232463175854
23,9,M2,1,0.515285784011304,0.388326933108719,0.938659587827187,1.88798554283323,2.32050946748262,1.24218900118447
24,9,F1,2,0.134995147488414,1.04603687384742,1.3966452980408,0.926350134896122,0.84787058261845,0.974744243103488
25,9,M2,1,0.225458672214867,0.615315830736651,0.539159888183656,0.435972697782341,0.557211248672159,0.473745493481513
26,9,F3,2,0.321804806856577,0.866824575682195,0.916686643834428,0.517033888818021,0.707500536664089,0.713105291767887
27,9,F1,2,0.295853625124709,0.957931601011065,1.71123471748243,1.53964613953295,1.01868193730041,0.908845070050663
28,9,M3,1,0.476469905005031,1.20882382588958,1.32117590998582,1.79990432567653,2.42742776772227,1.29296854800171
29,9,M2,1,0.318644332715968,0.306282746818696,0.358589644801488,0.854338481098995,1.35173290138038,0.759354446516257
30,9,F3,2,0.292058285782828,0.240239007756756,0.429957984980491,0.420383773008866,0.611408712029016,0.853501338478959
31,9,M1,1,0.349066756495688,1.51528234498877,1.10085498124711,1.24774428955202,1.64034926389032,1.29166101118032
32,9,F1,2,0.194743104324466,1.43302068822787,0.799994744801775,0.753564226201343,0.868551606030967,0.724117425897657
33,9,M3,1,0.332372892564854,1.03082204128277,1.58672606436021,2.90607624613816,3.11531646967118,1.66569576267684
34,9,M2,1,0.0969775340796704,0.349087514273749,0.483477737237548,0.614495411246906,0.854333224892665,0.466073974140157
35,9,M2,1,0.0908328705739268,0.514336163140305,0.283573620877515,0.348137287419115,0.347259731193064,0.343304011218157
36,9,F3,2,0.0329991912336512,1.00419499078788,0.830153018322066,0.661716790728522,1.06200222418419,0.758277603661132
37,9,F1,2,0.223243814456362,0.705460717454233,0.497842748416518,0.437932228317918,0.761176237914442,0.732390910880074
38,9,M3,1,0.340989604835461,1.3302232681745,2.03135332642495,2.42862615664143,2.43402756984051,2.39260733417228
39,9,M1,1,0.498563545660942,4.13167273565016,4.61672138799082,3.04133376962756,2.38138194964582,1.02959638949735
40,9,F1,2,0.0987635109660274,0.389105498408873,0.26030529392772,0.423194633925691,0.482333315680018,0.454416278229214
41,9,M2,1,0.134409644046836,0.278456920703405,0.340174588932792,0.354816949493641,0.372434351079829,0.388843541562385
42,9,F2,2,0.292002117557665,1.13399942030281,2.65387589459745,3.50461953051764,4.99293946367905,2.04037449018522
43,9,F1,2,0.201552031387735,0.379026725702913,1.12187311978412,1.30690448908039,0.784193879251455,0.599266214874709
44,9,M1,1,0.393049746309822,1.5941030704692,0.788573541272359,0.693765073500191,1.29816188427595,0.857947175620802
45,9,F2,2,0.0618577226009803,1.3434625630519,2.33241832873454,1.54858536291482,1.54492654927424,1.23706049378466
46,9,M4,1,0.51576310924142,1.3300479108069,2.6189634802545,5.2378011503677,6.56894460057492,3.23618504114501
47,9,M4,1,0.47790205172322,0.400382723250877,1.04377844230532,1.67066783214224,4.06758030965012,2.3986887052095
48,9,M4,1,0.423733735347989,0.862826174290945,1.12629425439973,2.04238982539996,3.24222757632212,1.70755697424456
49,9,M4,1,0.543660879463901,0.582247235203252,0.580713352320896,0.939673781810833,2.21999464966386,1.32226652228483
50,9,M4,1,0.361753051302908,0.569510417063888,0.779562068838877,0.69123199030265,1.40226780863336,0.450026771331004
51,9,M4,1,0.195975441368374,0.689760764570721,0.677699815756935,0.439954989223809,0.405482101144887,0.389475447585243
1,10,F2,2,0.096883466046517,0.263389896267267,0.322881368783728,0.419540579588356,0.386312131995174,0.371334532766776
2,10,M2,1,0.0923232125698792,0.324362046512734,0.331594477406874,0.23912520158821,0.311390527406776,0.445989637599326
3,10,M2,1,0.183848538886761,0.377673635651103,0.539502978814418,0.545878156257408,0.743481724479877,0.333166739790749
4,10,F3,2,0.314702504544469,0.545083570839243,0.781423168959682,0.872617938612928,0.794839633947822,0.757422672930244
5,10,M1,1,0.207417495589059,0.628750469962883,0.73801126452342,0.657842174229281,1.16343249697706,0.546288938911697
6,10,F1,2,0.0144285128074096,0.344338798687338,0.325015937111831,0.294041529529347,0.227025631728528,0.229774235749268
7,10,M1,1,0.223360683549964,0.459386204059155,0.864314763042712,0.536328232869457,1.30302153657919,0.637872244084201
8,10,M2,1,0.644437389970928,0.614190226008115,2.18958293227289,5.94158959681776,3.52761554671964,2.20019529487195
9,10,M1,1,0.486309264372536,0.3153020936853,1.13001896460659,3.17669568398762,4.09550684129303,1.34157436211367
10,10,M2,1,0.562898827657946,0.684295871282192,2.26573320254222,4.54656048978969,3.19904679472045,2.06643700859642
11,10,M2,1,0.504940261369368,0.480862507333798,1.92407530325669,4.40871746895222,3.52447679232964,1.87091979644024
12,10,F1,2,0.0850228981139692,0.2571622885335,0.25483768191353,0.266249233422573,0.271617569102239,0.296611125455847
13,10,F1,2,0.0534704183424991,0.591228309041355,0.510306259225146,0.688885466703985,0.739286241074037,0.566806992389084
14,10,M1,1,0.369840882528377,0.607450330156748,1.31219904345407,2.43923014336225,3.95549706228081,1.41246370890038
15,10,M2,1,0.595138182493212,0.444339527496283,2.10607657026557,3.26032701513085,2.65889490403577,1.51430858060621
16,10,F3,2,0.382782305521813,0.631189277699941,0.851699197103878,1.89559418084671,1.56045746983989,0.956823192318659
17,10,M1,1,0.555594950685864,0.450784231697094,1.68721214224329,2.33826913224787,3.75616975727857,2.16635634255614
18,10,F1,2,0.108626028440742,0.419969742354646,0.69584012839598,1.44978156994617,0.959739834280733,0.569572161544733
19,10,M3,1,0.426259428879284,0.394539303597382,1.0968915126512,2.99946504942265,3.25347236072628,1.60088875644988
20,10,M2,1,0.501491344452138,0.437236269843686,1.32025814589423,2.43852206508837,2.09330921827428,1.08725896561325
21,10,F3,2,0.33021668441417,1.1712278958277,0.53788987014435,0.697911932018006,1.01439503344279,0.902589017021805
22,10,F1,2,0.120539185447374,0.656837780457036,0.845415849385571,0.743426837336483,0.481358970214592,0.50906222385939
23,10,M2,1,0.458817110941086,0.466965877667509,1.4532508381989,3.8133164679954,2.88201083184211,1.16156900344375
