Session_Number,Song_Number,Perf_LFP,Perf_MUAe,Name,Sex,Depth
11,9,0.409198025862376,0.54732385608885,M2,1,2
11,10,0.57970080524683,0.647134147584438,M2,1,2
12,1,0.0141412556171417,0.380709505081177,F1,2,2
12,2,0.0128312230110169,0.335900366306305,F1,2,2
12,3,0.0278402328491211,0.327583652734756,F1,2,2
12,4,0.0131681025028229,0.500995641946793,F1,2,2
12,5,0.013421893119812,0.350337791442871,F1,2,2
12,6,0.0325088381767273,0.376138156652451,F1,2,2
12,7,0.0348034024238587,0.41383318901062,F1,2,2
12,8,0.0328160047531128,0.434897494316101,F1,2,2
12,9,0.0231691777706146,0.445064532756806,F1,2,2
12,10,0.0329222440719605,0.418017661571503,F1,2,2
13,1,0.0334841191768647,0.445969295501709,F1,2,2
13,2,0.0452196002006531,0.613313239812851,F1,2,2
13,3,0.0263640999794006,0.438291764259338,F1,2,2
13,4,0.0488144993782043,0.524061292409897,F1,2,2
13,5,0.0679331481456757,0.511457532644272,F1,2,2
13,6,0.0231543514463637,0.449998199939728,F1,2,2
13,7,0.0821299685372246,0.373609337541792,F1,2,2
13,8,0.032801071802775,0.470786001947191,F1,2,2
13,9,0.0755115151405335,0.447555315494537,F1,2,2
13,10,0.0241592466831207,0.510558289289474,F1,2,2
14,1,0.5772565305233,0.319027692079544,M1,1,2
14,2,0.396745014190674,0.283335304260254,M1,1,2
14,3,0.316927388310432,0.359247282147408,M1,1,2
14,4,0.323376461863518,0.383881524205208,M1,1,2
14,5,0.523340046405792,0.397264409065246,M1,1,2
14,6,0.361433990299702,0.346170820295811,M1,1,2
14,7,0.339962482452393,0.345711787541707,M1,1,2
14,8,0.205442595481873,0.290383732318878,M1,1,2
14,9,0.490196029345195,0.374667922655742,M1,1,2
14,10,0.413692911465963,0.257016857465108,M1,1,2
15,1,0.501974608216967,0.612153513090951,M2,1,2
15,2,0.224096247128078,0.419786214828491,M2,1,2
15,3,0.289166552679879,0.391859020505633,M2,1,2
15,4,0.496360580126444,0.488362550735473,M2,1,2
15,5,0.423860490322113,0.451682823044913,M2,1,2
15,6,0.369192431370417,0.340129792690277,M2,1,2
15,7,0.439988034112113,0.302964789526803,M2,1,2
15,8,0.0794031194278172,0.411235238824572,M2,1,2
15,9,0.418524060930524,0.403883959565844,M2,1,2
15,10,0.398626489298684,0.42497992515564,M2,1,2
16,1,0.208121938364846,0.579867397035871,F3,2,2
16,2,0.279666811227798,0.41753476858139,F3,2,2
16,3,0.321150592395237,0.447672426700592,F3,2,2
16,4,0.377419853210449,0.597158467769623,F3,2,2
16,5,0.364283584058285,0.437301985919475,F3,2,2
16,6,0.379081623894828,0.459209595407759,F3,2,2
16,7,0.303204506635666,0.377884685993195,F3,2,2
16,8,0.358542909224828,0.555627524852753,F3,2,2
16,9,0.374488018453121,0.564871042966843,F3,2,2
16,10,0.476312850202833,0.606666513851711,F3,2,2
17,1,0.441320157051086,0.428543889522553,M1,1,3
17,2,0.23936265707016,0.356094896793366,M1,1,3
17,3,0.423903077840805,0.460059285163879,M1,1,3
17,4,0.329821884632111,0.516649033342089,M1,1,3
17,5,0.469940379261971,0.410755760967732,M1,1,3
17,6,0.357548306385676,0.368309100468954,M1,1,3
17,7,0.313940806048257,0.247170550482614,M1,1,3
17,8,0.326079845428467,0.361841638882955,M1,1,3
17,9,0.554792751868566,0.407812863588333,M1,1,3
17,10,0.579609582821528,0.447024464607239,M1,1,3
18,1,0.111312556266785,0.0419024765491485,F1,2,3
18,2,0.13508386015892,0.0736839175224305,F1,2,3
18,3,0.0812162041664122,0.0433940351009369,F1,2,3
18,4,0.207077544927597,0.18039413690567,F1,2,3
18,5,0.115562659502029,0.125963270664215,F1,2,3
18,6,0.188049879339006,0.0601064562797546,F1,2,3
18,7,0.0864231884479523,0.0549976408481597,F1,2,3
18,8,0.097729516029358,0.075568002462387,F1,2,3
18,9,0.162847373220656,0.0774380167325338,F1,2,3
18,10,0.172089122235775,0.0619509145617485,F1,2,3
19,1,0.228159922361374,0.391332340240479,M3,1,3
19,2,0.284413170814514,0.507035315036774,M3,1,3
19,3,0.267764413356781,0.504036855697632,M3,1,3
19,4,0.267226386070252,0.465820437669754,M3,1,3
19,5,0.291939210891724,0.441065764427185,M3,1,3
19,6,0.242366927862167,0.473863762617111,M3,1,3
19,7,0.245075964927673,0.374861788749695,M3,1,3
19,8,0.134306514263153,0.345182585716248,M3,1,3
19,9,0.269286358356476,0.480223393440247,M3,1,3
19,10,0.334726816415787,0.587743902206421,M3,1,3
20,1,0.366962262562343,0.483687783990587,M2,1,3
20,2,0.37117565870285,0.467119419574738,M2,1,3
20,3,0.274925887584686,0.511485075950623,M2,1,3
20,4,0.399114438465663,0.617230457918985,M2,1,3
20,5,0.497187515099843,0.555699497461319,M2,1,3
20,6,0.248006890217463,0.397235522667567,M2,1,3
20,7,0.338520729541779,0.453656566143036,M2,1,3
20,8,0.489649340510368,0.442587196826935,M2,1,3
20,9,0.26834842136928,0.494843346732003,M2,1,3
20,10,0.507805025577545,0.502597975730896,M2,1,3
21,1,0.319006085395813,0.418495655059815,F3,2,3
21,2,0.168406258026759,0.197457840045293,F3,2,3
21,3,0.303765739713396,0.336888432502747,F3,2,3
21,4,0.455205847819646,0.551626622676849,F3,2,3
21,5,0.314928382635117,0.518213585019112,F3,2,3
21,6,0.30167879909277,0.412994615733624,F3,2,3
21,7,0.147648334503174,0.437508900960287,F3,2,3
21,8,0.231889896094799,0.495364882051945,F3,2,3
21,9,0.348336644470692,0.415900215506554,F3,2,3
21,10,0.451786294579506,0.515660911798477,F3,2,3
22,1,0.0605001383357579,0.224828587638007,F1,2,3
22,2,0.0293015718460083,0.089376962184906,F1,2,3
22,3,0.0635324895381928,0.157296949625015,F1,2,3
22,4,0.0885308861732484,0.223698097467422,F1,2,3
22,5,0.106064516305923,0.234248161315918,F1,2,3
22,6,0.0889847993850709,0.224291396141052,F1,2,3
22,7,0.0741142895486618,0.160819848378499,F1,2,3
22,8,0.0644500076770783,0.228045517206192,F1,2,3
22,9,0.0805285394191742,0.20830762386322,F1,2,3
22,10,0.082265834013621,0.154035786787669,F1,2,3
23,1,0.233494818210602,0.421598970890045,M2,1,3
23,2,0.442031592130661,0.505162581801414,M2,1,3
23,3,0.124802768230438,0.466855367024739,M2,1,3
23,4,0.594034218788147,0.534025084972381,M2,1,3
23,5,0.346678897738457,0.354494780302048,M2,1,3
23,6,0.269798900399889,0.29091043983187,M2,1,3
23,7,0.329904660582542,0.340268462896347,M2,1,3
23,8,0.343307639871325,0.553809319223676,M2,1,3
23,9,0.359661385416985,0.44383442401886,M2,1,3
23,10,0.267068946361542,0.477280116081238,M2,1,3
24,1,0.0750572919845581,0.0961099803447724,F1,2,3
24,2,0.0838654518127441,0.135349375009537,F1,2,3
24,3,0.087333120405674,0.109731003642082,F1,2,3
24,4,0.113257143232557,0.257740967803531,F1,2,3
24,5,0.0945236086845398,0.180248785018921,F1,2,3
24,6,0.0714265406131744,0.131886279582977,F1,2,3
24,7,0.0652533113956452,0.129202407598495,F1,2,3
24,8,0.0648678243160248,0.108836305141449,F1,2,3
24,9,0.0833292245864869,0.101417642831802,F1,2,3
24,10,0.0422154366970062,0.0659753799438477,F1,2,3
25,1,0.228644073009491,0.621143102645874,M2,1,4
25,2,0.0035257339477539,0.254600018262863,M2,1,4
25,3,0.0814915895462036,0.638594508171082,M2,1,4
25,4,0.271592617034912,0.514228840668996,M2,1,4
25,5,0.224426050980886,0.508515218893687,M2,1,4
25,6,0.136665642261505,0.423006951808929,M2,1,4
25,7,0.122824966907501,0.352009177207947,M2,1,4
25,8,0.0624672055244447,0.504358232021332,M2,1,4
25,9,0.0593194961547852,0.0159838199615479,M2,1,4
25,10,0.0286003947257996,0.657471895217896,M2,1,4
26,1,0.0218482216199239,0.161478241284688,F3,2,4
26,2,0.0801267921924592,0.143826127052307,F3,2,4
26,3,0.1148761510849,0.396331300338109,F3,2,4
26,4,0.132636768477304,0.573316386767796,F3,2,4
26,5,0.194129963715871,0.473882208267848,F3,2,4
26,6,0.221365094184875,0.376548866430918,F3,2,4
26,7,0.366834342479706,0.459762036800384,F3,2,4
26,8,0.192578869206565,0.452404464994158,F3,2,4
26,9,0.0918132960796354,0.31154565513134,F3,2,4
26,10,0.193313851952553,0.347573980689049,F3,2,4
27,1,0.279120572975704,0.299286816801344,F1,2,4
27,2,0.347132987446255,0.342327025201586,F1,2,4
27,3,0.255193644762039,0.327702617645264,F1,2,4
27,4,0.399534620344639,0.516580633819103,F1,2,4
27,5,0.312696367502212,0.392562031745911,F1,2,4
27,6,0.283306157588959,0.418398183584213,F1,2,4
27,7,0.270623902479808,0.347279045316908,F1,2,4
27,8,0.197996956961495,0.380018302372524,F1,2,4
27,9,0.245609913553511,0.395445074353899,F1,2,4
27,10,0.2918874224027,0.282145688931147,F1,2,4
28,1,0.454721075296402,0.583747667074203,M3,1,4
28,2,0.242779111862182,0.500195318460464,M3,1,4
28,3,0.251350009441376,0.430946809053421,M3,1,4
28,4,0.438229215145111,0.485145562887192,M3,1,4
28,5,0.425282925367355,0.47155926823616,M3,1,4
28,6,0.241069293022156,0.329601132869721,M3,1,4
28,7,0.40021744966507,0.420464843511581,M3,1,4
28,8,0.286820548772812,0.46676954627037,M3,1,4
28,9,0.224818658828735,0.404653233289719,M3,1,4
28,10,0.452350461483002,0.533605593442917,M3,1,4
29,1,0.224316191673279,0.26992102265358,M2,1,4
29,2,0.101562702655792,0.296101826429367,M2,1,4
29,3,0.225027859210968,0.287012077867985,M2,1,4
29,4,0.295066457986832,0.280481892824173,M2,1,4
29,5,0.225904511080848,0.301375918918186,M2,1,4
29,6,0.217277193069458,0.207337027788162,M2,1,4
29,7,0.189222501383887,0.223905424276988,M2,1,4
29,8,0.0793800175189972,0.211729657649994,M2,1,4
29,9,0.172049535645379,0.247846206029256,M2,1,4
29,10,0.250509363412857,0.267259794473648,M2,1,4
30,1,0.260042034089565,0.384438306093216,F3,2,4
30,2,0.16129324833552,0.238091641002231,F3,2,4
30,3,0.12099265307188,0.256368473172188,F3,2,4
30,4,0.375764310359955,0.416011981666088,F3,2,4
30,5,0.183277206761497,0.302111966269357,F3,2,4
30,6,0.15115038305521,0.164897657930851,F3,2,4
30,7,0.264909897531782,0.350925121988569,F3,2,4
30,8,0.166390068001217,0.245216932561663,F3,2,4
30,9,0.194412572043283,0.175802477768489,F3,2,4
30,10,0.328335203230381,0.366968192160129,F3,2,4
31,1,NaN,NaN,M1,1,4
31,2,0.198476910591125,0.694029092788696,M1,1,4
31,3,0.271681040525437,0.428773492574692,M1,1,4
31,4,0.483259797096252,0.345534205436707,M1,1,4
31,5,0.33970057964325,0.579885363578796,M1,1,4
31,6,0.369302153587341,0.438205689191818,M1,1,4
31,7,0.481586456298828,0.33759593963623,M1,1,4
31,8,0.182722926139832,0.609238982200623,M1,1,4
31,9,0.515267223119735,0.631037086248398,M1,1,4
31,10,0.494671245416006,0.520838260650635,M1,1,4
32,1,0.180663114786148,0.117353981733322,F1,2,4
32,2,0.2635564605395,0.0553743640581767,F1,2,4
32,3,0.219707030057907,0.156918215751648,F1,2,4
32,4,0.231368517875671,0.117427200078964,F1,2,4
32,5,0.20830248594284,0.18841821551323,F1,2,4
32,6,0.185367219977909,0.0842542582088047,F1,2,4
32,7,0.13684618473053,0.104211121797562,F1,2,4
32,8,0.141143518686295,0.0936442613601685,F1,2,4
32,9,0.144238120979733,0.111676388316684,F1,2,4
32,10,0.0917300118340387,0.0629680554072062,F1,2,4
33,1,0.342211192846298,0.526175582408905,M3,1,4
33,2,0.19012793302536,0.360785675048828,M3,1,4
33,3,0.268112516403198,0.379785943031311,M3,1,4
33,4,0.417597854137421,0.510429376363754,M3,1,4
33,5,0.321042782068253,0.5116768181324,M3,1,4
33,6,0.219830733537674,0.304392045736313,M3,1,4
33,7,0.295610266923905,0.39186002612114,M3,1,4
33,8,0.175550138950348,0.640744352340698,M3,1,4
33,9,0.140060818195343,0.370837193727493,M3,1,4
33,10,0.371610301733017,0.473958271741867,M3,1,4
34,1,0.0394840439160665,0.0481346547603608,M2,1,4
34,2,0.0985246201356253,0.0697709719340007,M2,1,4
34,3,0.0608040690422059,0.0529873371124268,M2,1,4
34,4,0.0719193816184998,0.115052461624146,M2,1,4
34,5,0.117322608828545,0.11505389213562,M2,1,4
34,6,0.0630686581134796,0.121008083224297,M2,1,4
34,7,0.0871329545974732,0.071462345123291,M2,1,4
34,8,0.0617608278989792,0.0821708515286446,M2,1,4
34,9,0.113474224294935,0.039707430771419,M2,1,4
34,10,0.104043791691462,0.0680192708969116,M2,1,4
35,1,0.0384126782417297,0.046585178375244,M2,1,4
35,2,0.0606438602719988,0.0723476239613125,M2,1,4
35,3,0.0188962088690864,0.0512543585565355,M2,1,4
35,4,0.0389541718694899,0.0430719190173679,M2,1,4
35,5,0.0533604792186192,0.100767297404153,M2,1,4
35,6,0.0486731103488376,0.0851967164448328,M2,1,4
35,7,0.0577910542488098,0.0302694340546926,M2,1,4
35,8,0.0219511985778808,0.0239211718241374,M2,1,4
35,9,0.0477082133293152,0.0472488850355149,M2,1,4
35,10,0.0332147280375163,0.0410580933094025,M2,1,4
36,1,0.0318459272384643,0.117623722553253,F3,2,4
36,2,0.0500907301902771,0.118489334980647,F3,2,4
36,3,0.0125913858413696,0.249086701869965,F3,2,4
36,4,0.11101562778155,0.406129578749339,F3,2,4
36,5,0.0347331166267395,0.220124542713165,F3,2,4
36,6,0.0465462505817413,0.203637609879176,F3,2,4
36,7,0.12816096842289,0.250052988529205,F3,2,4
36,8,0.040751269885472,0.255836095128741,F3,2,4
36,9,0.0606184244155884,0.247694146633148,F3,2,4
36,10,0.0492700934410095,0.166700053215027,F3,2,4
37,1,0.0685241619745892,0.0587207078933717,F1,2,4
37,2,0.185435542038509,0.0482517395700727,F1,2,4
37,3,0.100007244518825,0.0794446638652257,F1,2,4
37,4,0.0810735722382864,0.104041963815689,F1,2,4
37,5,0.103188008069992,0.124609579642614,F1,2,4
37,6,0.0943142056465149,0.0329017400741577,F1,2,4
37,7,0.0761444419622422,0.0701935589313507,F1,2,4
37,8,0.0805787667632103,0.0150292217731476,F1,2,4
37,9,0.0607104400793712,0.0189460515975952,F1,2,4
37,10,0.0660715699195862,0.0835626522699992,F1,2,4
38,1,0.331328684091568,0.515003579854965,M3,1,4
38,2,0.171257942914963,0.531292903423309,M3,1,4
38,3,0.213760375976563,0.477542984485626,M3,1,4
38,4,0.379109704494476,0.465338456630707,M3,1,4
38,5,0.233699631690979,0.439901798963547,M3,1,4
38,6,0.1726901948452,0.390748769044876,M3,1,4
38,7,0.308091068267822,0.413572132587433,M3,1,4
38,8,0.136572015285492,0.539445978403092,M3,1,4
38,9,0.14012439250946,0.385808783769607,M3,1,4
38,10,0.344267765680949,0.371694717142317,M3,1,4
39,1,0.320934414863586,0.529014512896538,M1,1,5
39,2,0.458228714764118,0.620523750782013,M1,1,5
39,3,0.515471994876862,0.492794787883759,M1,1,5
39,4,0.685008804003398,0.637514412403107,M1,1,5
39,5,0.340756932894389,0.412247687578201,M1,1,5
39,6,0.588350367546081,0.52228753566742,M1,1,5
39,7,0.508618749678135,0.580657735466957,M1,1,5
39,8,0.390927595751626,0.600316558565412,M1,1,5
39,9,0.528561770915985,0.654283920923869,M1,1,5
39,10,0.54592559167317,0.557668651853289,M1,1,5
40,1,0.106917772974287,0.113734321934836,F1,2,5
40,2,0.0549397638865879,0.0649368592670986,F1,2,5
40,3,0.0270735876900809,0.0948581440108163,F1,2,5
40,4,0.0874369740486145,0.137203063283648,F1,2,5
40,5,0.121779829263687,0.198942889769872,F1,2,5
40,6,0.0137279289109366,0.0888865760394505,F1,2,5
40,7,0.0638604402542114,0.0563592195510864,F1,2,5
40,8,0.0554582391466414,0.116935551166535,F1,2,5
40,9,0.0478572845458985,0.0512611389160156,F1,2,5
40,10,0.0515017608801523,0.190549671649933,F1,2,5
41,1,0.0214736759662628,0.0157992740472158,M2,1,5
41,2,0.0119158625602722,0.0138970712820689,M2,1,5
41,3,0.00238111615180969,0.0214886367321015,M2,1,5
41,4,0.00574687123298645,0.0630922218163809,M2,1,5
41,5,0.0477029561996459,0.0567766547203064,M2,1,5
41,6,0.0296238660812378,0.00444335490465164,M2,1,5
41,7,0.0290398299694061,0.0220378438631694,M2,1,5
41,8,0.0200964331626892,0.0144827127456665,M2,1,5
41,9,0.00280585289001465,0.0182506442070007,M2,1,5
41,10,0.0347781976064046,0.0119457443555196,M2,1,5
42,1,0.235891148447991,0.28806434571743,F2,2,5
42,2,0.0848686769604684,0.195164978504181,F2,2,5
42,3,0.224351856443617,0.252319196859995,F2,2,5
42,4,0.23695482313633,0.304220430552959,F2,2,5
42,5,0.332262081759317,0.38447767496109,F2,2,5
42,6,0.250635695457459,0.324924731254578,F2,2,5
42,7,0.235395610332489,0.241920053958893,F2,2,5
42,8,0.208164915442467,0.289451569318771,F2,2,5
42,9,0.18174170596259,0.208881837981088,F2,2,5
42,10,0.301706420050727,0.28196476565467,F2,2,5
43,1,0.183191726605098,0.226641158262888,F1,2,5
43,2,0.0752936244010925,0.363524055480957,F1,2,5
43,3,0.0871112516948155,0.198607265949249,F1,2,5
43,4,0.106462728977203,0.30082437992096,F1,2,5
43,5,0.129141993820667,0.24130592495203,F1,2,5
43,6,0.140215446551641,0.270363648732503,F1,2,5
43,7,0.2050684264728,0.285801827907562,F1,2,5
43,8,0.159449136257172,0.337421834468841,F1,2,5
43,9,0.129928972039904,0.301295042037964,F1,2,5
43,10,0.201136759349278,0.278890516076769,F1,2,5
44,1,0.363092577457428,0.265470850467682,M1,1,5
44,2,0.367528269688289,0.113457431395849,M1,1,5
44,3,0.214355006814003,0.218468576669693,M1,1,5
44,4,0.285711586475372,0.305242985486984,M1,1,5
44,5,0.471427828073501,0.39585417509079,M1,1,5
44,6,0.416392197211584,0.326563974221547,M1,1,5
44,7,0.304598286747932,0.216164283454418,M1,1,5
44,8,0.171886374553045,0.25610422094663,M1,1,5
44,9,0.247165334224701,0.245103001594543,M1,1,5
44,10,0.354114556312561,0.331336438655853,M1,1,5
45,1,0.116954803466797,0.216296076774598,F2,2,5
45,2,0.0261942744255066,0.206178978085518,F2,2,5
45,3,0.0143037041028341,0.0824594298998516,F2,2,5
45,4,0.190739870071411,0.247480154037475,F2,2,5
45,5,0.0970406532287596,0.274941504001617,F2,2,5
45,6,0.0963678161303201,0.294309258460998,F2,2,5
45,7,0.199700534343719,0.240458101034164,F2,2,5
45,8,0.105981389681498,0.221866091092428,F2,2,5
45,9,0.0509973764419555,0.186746497948965,F2,2,5
45,10,0.086028516292572,0.219530045986176,F2,2,5
46,1,0.532513959067208,0.554475307464599,M4,1,2
46,2,0.586372156937917,0.537651234202915,M4,1,2
46,3,0.52359539270401,0.517456610997518,M4,1,2
46,4,0.605193987488747,0.584326520562172,M4,1,2
46,5,0.577248103088803,0.595897528860304,M4,1,2
46,6,0.387064583599567,0.361865304410458,M4,1,2
46,7,0.355632620198386,0.468253723212651,M4,1,2
46,8,0.296982479095459,0.538595342636108,M4,1,2
46,9,0.529408345619837,0.53015547990799,M4,1,2
46,10,0.426653683185578,0.524056434631348,M4,1,2
47,1,0.311386120319367,0.280160343647003,M4,1,2
47,2,0.357056558132172,0.412673056125641,M4,1,2
47,3,0.339103450377782,0.389411757389704,M4,1,2
47,4,0.312464197476705,0.328340947628021,M4,1,2
47,5,0.382326970497767,0.435411473115285,M4,1,2
47,6,0.346776258945465,0.339611077308655,M4,1,2
47,7,0.303794300556183,0.256099212169647,M4,1,2
47,8,0.357395152250926,0.295817812283834,M4,1,2
47,9,0.437307849526405,0.291361972689628,M4,1,2
47,10,0.43604376912117,0.303069104750951,M4,1,2
48,1,0.414390762646993,0.318741907676061,M4,1,2
48,2,0.417764067649841,0.433145870765051,M4,1,2
48,3,0.35876407623291,0.441694712638855,M4,1,2
48,4,0.619505141462598,0.626513651439122,M4,1,2
48,5,0.506631453831991,0.490932116905848,M4,1,2
48,6,0.292331049839655,0.36917648712794,M4,1,2
48,7,0.320938189824422,0.368241677681605,M4,1,2
48,8,0.410662579536438,0.360596692562103,M4,1,2
48,9,0.356581072012583,0.441869606574376,M4,1,2
48,10,0.334356716700963,0.433509341308049,M4,1,2
49,1,0.497701128323873,0.397106140851975,M4,1,3
49,2,0.346525149685996,0.463261595794133,M4,1,3
49,3,0.351360261440277,0.426575005054474,M4,1,3
49,4,0.501009394725164,0.501226107279459,M4,1,3
49,5,0.558983274868556,0.492219720567976,M4,1,3
49,6,0.36475111757006,0.372791102954319,M4,1,3
49,7,0.3423822671175,0.469239220023155,M4,1,3
49,8,0.341318655014038,0.412381803989411,M4,1,3
49,9,0.40758341550827,0.451127576828003,M4,1,3
49,10,0.434249659379324,0.520187695821126,M4,1,3
50,1,0.507079594665103,0.266468253400591,M4,1,3
50,2,0.213905647397041,0.119034953415394,M4,1,3
50,3,0.41117433990751,0.191741500582014,M4,1,3
50,4,0.20771335703986,0.215256341866084,M4,1,3
50,5,0.394835650920868,0.235763899981975,M4,1,3
50,6,0.293689866860708,0.21761828660965,M4,1,3
50,7,0.283843910694122,0.136547255516052,M4,1,3
50,8,0.202738463878632,0.102569997310638,M4,1,3
50,9,0.214285217225552,0.133624479174614,M4,1,3
50,10,0.399837997224596,0.198340177536011,M4,1,3
51,1,0.317609645426273,0.0611725524067878,M4,1,3
51,2,0.170416700839996,0.060992419719696,M4,1,3
51,3,0.146550902298518,0.0492922237941197,M4,1,3
51,4,0.22026732138225,0.110400421278817,M4,1,3
51,5,0.30022768676281,0.0797408893704414,M4,1,3
51,6,0.108015693724155,0.0476769730448722,M4,1,3
