Session_Number,Song_Number,Perf_LFP,Perf_MUAe,Name,Sex,Depth
42,8,0.679264097653772,0.637637333335722,F2,2,5
42,9,0.580711382792638,0.81329476994096,F2,2,5
42,10,0.732049438988745,0.735267987431745,F2,2,5
43,1,0.498231954344433,0.435877513275249,F1,2,5
43,2,0.569673174097328,0.568787391089645,F1,2,5
43,3,0.480262890133338,0.521799946162599,F1,2,5
43,4,0.561957432879798,0.610616384834121,F1,2,5
43,5,0.421217056590994,0.502391921733487,F1,2,5
43,6,0.587615283392741,0.64672764530695,F1,2,5
43,7,0.493386800943804,0.574798750254398,F1,2,5
43,8,0.613860472404115,0.670331954934723,F1,2,5
43,9,0.572004383206009,0.702528630715286,F1,2,5
43,10,0.588826662796531,0.529495596546756,F1,2,5
44,1,0.648328257696682,0.644656885144432,M1,1,5
44,2,0.749247737268052,0.721378810428928,M1,1,5
44,3,0.73949047103985,0.687373382215894,M1,1,5
44,4,0.675869022263483,0.714968332781567,M1,1,5
44,5,0.701061685214595,0.780004599928663,M1,1,5
44,6,0.796426431655104,0.73908423062547,M1,1,5
44,7,0.782945195357478,0.700554604514333,M1,1,5
44,8,0.593980740128812,0.640473680000713,M1,1,5
44,9,0.634490830638613,0.625866289339086,M1,1,5
44,10,0.849549685396164,0.71516622003638,M1,1,5
45,1,0.504177660186113,0.553860670879446,F2,2,5
45,2,0.277495796000909,0.386651212027308,F2,2,5
45,3,0.279736328426645,0.309445665152866,F2,2,5
45,4,0.46809985387689,0.467732004548334,F2,2,5
45,5,0.660239513019224,0.723892406165929,F2,2,5
45,6,0.509177531860036,0.751084400675467,F2,2,5
45,7,0.411885645372793,0.470830363999762,F2,2,5
45,8,0.434633960277969,0.497645349151771,F2,2,5
45,9,0.39792994086895,0.640658599854754,F2,2,5
45,10,0.742350643497421,0.360513935960342,F2,2,5
46,1,0.785789257075282,0.844456500853744,M4,1,2
46,2,0.767552457260811,0.854557301972784,M4,1,2
46,3,0.801269712126116,0.851990249745983,M4,1,2
46,4,0.870667124144883,0.941246259292638,M4,1,2
46,5,0.893422678219943,0.900175486365568,M4,1,2
46,6,0.78747697315623,0.894657791603247,M4,1,2
46,7,0.788792910029598,0.887621889228894,M4,1,2
46,8,0.787374723997108,0.791564126267269,M4,1,2
46,9,0.844691423719723,0.907716363564159,M4,1,2
46,10,0.750995724972928,0.854604585656255,M4,1,2
47,1,0.69092706290655,0.679683868151547,M4,1,2
47,2,0.708084794988234,0.537861140631507,M4,1,2
47,3,0.608388231095121,0.62465363112199,M4,1,2
47,4,0.738448286653625,0.634326774711366,M4,1,2
47,5,0.781314652864277,0.748433454849628,M4,1,2
47,6,0.711974245734701,0.58196455302395,M4,1,2
47,7,0.727319521898423,0.690999519742479,M4,1,2
47,8,0.801583139308694,0.70861346423327,M4,1,2
47,9,0.78857084576427,0.715861739407478,M4,1,2
47,10,0.676413243421635,0.654736978213927,M4,1,2
48,1,0.700065195915278,0.707181673468044,M4,1,2
48,2,0.661514514796535,0.763749899942043,M4,1,2
48,3,0.616080632052892,0.673613841580619,M4,1,2
48,4,0.767150803001655,0.70137003451182,M4,1,2
48,5,0.76206202230164,0.796750114427851,M4,1,2
48,6,0.743610128998775,0.756183980710668,M4,1,2
48,7,0.736293391472451,0.727214839959263,M4,1,2
48,8,0.707553300908259,0.570364763855391,M4,1,2
48,9,0.601200730138112,0.711403656002111,M4,1,2
48,10,0.69817502881609,0.605063498425014,M4,1,2
49,1,0.746317979361479,0.626654515336699,M4,1,3
49,2,0.77101524155518,0.730928092201633,M4,1,3
49,3,0.579566940318587,0.633068777834544,M4,1,3
49,4,0.796821296490238,0.744896517798034,M4,1,3
49,5,0.76454417369612,0.796106952284369,M4,1,3
49,6,0.674109552682714,0.770374280291256,M4,1,3
49,7,0.618271312416071,0.64544314017485,M4,1,3
49,8,0.645434906780529,0.501907737400643,M4,1,3
49,9,0.648104194455651,0.728422841120494,M4,1,3
49,10,0.704026414050492,0.752118297266706,M4,1,3
50,1,0.619355661130966,0.469907704544359,M4,1,3
50,2,0.599980773222358,0.547121182738676,M4,1,3
50,3,0.574231950770603,0.426987166597803,M4,1,3
50,4,0.65354147063757,0.521254009379321,M4,1,3
50,5,0.635182819114725,0.592626681862246,M4,1,3
50,6,0.621157377500292,0.522144492180748,M4,1,3
50,7,0.586912698111881,0.450517245419161,M4,1,3
50,8,0.593944059009495,0.42722997927661,M4,1,3
50,9,0.662352454145845,0.489650297800738,M4,1,3
50,10,0.670130351261753,0.480980971623082,M4,1,3
51,1,0.487923210947332,0.322795858655301,M4,1,3
51,2,0.549636676743106,0.285272319849407,M4,1,3
51,3,0.396524975983897,0.25967389838596,M4,1,3
51,4,0.487420132964289,0.401191552977475,M4,1,3
51,5,0.550851460885309,0.388240198759936,M4,1,3
51,6,0.501326958839545,0.409379443980611,M4,1,3
51,7,0.446006874516813,0.278425344447027,M4,1,3
51,8,0.426103184318173,0.304114734822178,M4,1,3
