Session,Perf_LFP,Perf_MUAe,Birds,Sex,Depth
32,0.181697130203247,0.0757933855056763,F1,2,4
32,0.288330793380737,0.122695207595825,F1,2,4
32,0.132920265197754,-0.000870227813720703,F1,2,4
32,0.0568960905075073,0.0983059406280518,F1,2,4
32,0.1507807970047,0.164053559303284,F1,2,4
32,0.135413706302643,0.0268442630767822,F1,2,4
32,0.537020981311798,0.0562866926193237,F1,2,4
32,0.0459111332893372,0.175909638404846,F1,2,4
32,0.0152870416641235,0.0842054486274719,F1,2,4
32,0.0752602815628052,0.0319575667381287,F1,2,4
32,0.256404161453247,0.0390677452087402,F1,2,4
32,0.199279069900513,0.088468611240387,F1,2,4
32,0.097878098487854,0.242924988269806,F1,2,4
32,0.317698121070862,0.0832088589668274,F1,2,4
32,0.178612232208252,0.14616197347641,F1,2,4
32,0.000940024852752686,0.04851895570755,F1,2,4
32,0.0563242435455322,0.019679844379425,F1,2,4
32,0.271893799304962,0.131217658519745,F1,2,4
32,0.0195754170417786,0.192455649375916,F1,2,4
32,0.099572479724884,0.119554460048676,F1,2,4
32,0.251745760440826,0.0824518799781799,F1,2,4
32,0.0127072334289551,0.0681779980659485,F1,2,4
32,0.063840925693512,0.0185482501983643,F1,2,4
32,0.34344208240509,0.126975834369659,F1,2,4
32,0.223365485668182,0.142560362815857,F1,2,4
32,0.221159279346466,0.0423392653465271,F1,2,4
32,0.0261698365211487,0.250498354434967,F1,2,4
32,0.000411450862884521,0.0911893844604492,F1,2,4
32,0.35347443819046,0.24954217672348,F1,2,4
32,0.0160289406776428,0.150583922863007,F1,2,4
32,0.118338346481323,0.0926975011825562,F1,2,4
32,0.194586634635925,0.169517815113068,F1,2,4
32,0.16208028793335,0.108961701393127,F1,2,4
32,-0.000769138336181641,0.0369461178779602,F1,2,4
32,0.108043313026428,0.0338053703308105,F1,2,4
32,0.0907225012779236,0.0455220341682434,F1,2,4
32,0.144252717494965,0.145740151405334,F1,2,4
32,0.255241870880127,0.0870344042778015,F1,2,4
32,0.315154910087585,0.139985382556915,F1,2,4
32,0.101474463939667,0.0582640767097473,F1,2,4
32,0.383947670459747,0.0577393174171448,F1,2,4
32,0.445861399173737,0.0804644823074341,F1,2,4
32,0.348044693470001,0.116184771060944,F1,2,4
32,0.255296587944031,0.0405493378639221,F1,2,4
32,0.171483635902405,0.159725546836853,F1,2,4
32,0.292822062969208,0.0902596116065979,F1,2,4
32,0.194916844367981,0.213065207004547,F1,2,4
32,0.255511045455933,0.33637660741806,F1,2,4
32,0.0433113574981689,0.000967681407928467,F1,2,4
32,-0.000723600387573242,0.123845636844635,F1,2,4
32,0.0105190277099609,0.0305219292640686,F1,2,4
32,0.27075207233429,0.0753425359725952,F1,2,4
32,0.100564479827881,0.0340026617050171,F1,2,4
32,0.240971863269806,0.0275393724441528,F1,2,4
32,0.0502567291259766,0.147596478462219,F1,2,4
32,0.0513954162597656,0.340665638446808,F1,2,4
32,0.183422207832336,0.126493275165558,F1,2,4
32,0.352288603782654,0.0278192162513733,F1,2,4
32,0.355771422386169,0.0060235857963562,F1,2,4
32,0.189809858798981,0.0551981329917908,F1,2,4
32,0.0499827861785889,0.116106390953064,F1,2,4
32,0.225038170814514,-0.00110018253326416,F1,2,4
33,0.635947108268738,0.663252353668213,M3,1,4
33,0.0802684426307678,0.79140430688858,M3,1,4
33,0.184571444988251,0.144969344139099,M3,1,4
33,0.0173192024230957,0.357432782649994,M3,1,4
33,0.172939121723175,0.205129683017731,M3,1,4
33,0.275521695613861,0.286169946193695,M3,1,4
33,0.330487430095673,0.607463777065277,M3,1,4
33,0.16570520401001,0.527805745601654,M3,1,4
33,0.269129931926727,0.335631787776947,M3,1,4
33,0.0417433381080627,0.341850280761719,M3,1,4
33,0.416342675685883,0.50537896156311,M3,1,4
33,0.267358601093292,0.55182933807373,M3,1,4
33,0.242432713508606,0.525197744369507,M3,1,4
33,0.14339941740036,0.330899357795715,M3,1,4
33,0.283608734607697,0.431146323680878,M3,1,4
33,0.168119490146637,0.471081256866455,M3,1,4
33,0.136952817440033,0.181787312030792,M3,1,4
33,0.409858286380768,0.457762897014618,M3,1,4
33,0.274355709552765,0.791461646556854,M3,1,4
33,0.247492372989655,0.52060878276825,M3,1,4
33,0.453823328018188,0.581628322601318,M3,1,4
33,0.383701324462891,0.263036370277405,M3,1,4
33,0.256724536418915,0.084931492805481,M3,1,4
33,0.285120189189911,0.469393134117126,M3,1,4
33,0.00674468278884888,0.0106319785118103,M3,1,4
33,0.183048486709595,0.654147624969482,M3,1,4
33,0.341993153095245,0.290433526039124,M3,1,4
33,0.435090780258179,0.590775847434998,M3,1,4
33,0.185514271259308,0.273366272449493,M3,1,4
33,0.179367184638977,0.239250838756561,M3,1,4
33,0.116346597671509,0.32273530960083,M3,1,4
33,0.133340358734131,0.431740641593933,M3,1,4
33,0.361060619354248,0.248175621032715,M3,1,4
33,0.284556925296783,0.238883197307587,M3,1,4
33,0.0521174073219299,0.288978517055511,M3,1,4
33,0.201827585697174,0.608520150184631,M3,1,4
33,0.523363411426544,0.751138925552368,M3,1,4
33,0.151176989078522,0.44799816608429,M3,1,4
33,0.332729041576385,0.592361569404602,M3,1,4
33,0.0219705700874329,0.191970825195312,M3,1,4
33,0.13592654466629,0.0661018490791321,M3,1,4
33,0.0013660192489624,0.0411046147346497,M3,1,4
33,0.158313691616058,0.525851607322693,M3,1,4
33,0.168611228466034,0.188852369785309,M3,1,4
33,0.354929625988007,0.467907428741455,M3,1,4
33,0.126882135868073,0.397110164165497,M3,1,4
33,0.434081315994263,0.398001968860626,M3,1,4
33,0.222495555877686,0.599038362503052,M3,1,4
33,0.389761447906494,0.265693128108978,M3,1,4
33,0.225014507770538,0.396497547626495,M3,1,4
33,0.518145799636841,0.642659425735474,M3,1,4
33,0.388884663581848,0.755397140979767,M3,1,4
33,0.427712559700012,0.333469867706299,M3,1,4
33,0.214914679527283,0.53513491153717,M3,1,4
33,0.0948095917701721,0.743240833282471,M3,1,4
33,0.355812907218933,0.497638642787933,M3,1,4
33,0.58474600315094,0.624087810516357,M3,1,4
33,0.598373413085938,0.578102231025696,M3,1,4
33,0.152111291885376,0.327463209629059,M3,1,4
33,0.372308850288391,0.624893844127655,M3,1,4
33,0.571862578392029,0.603657841682434,M3,1,4
33,0.205249190330505,0.208708226680756,M3,1,4
33,0.161968588829041,0.397136330604553,M3,1,4
33,0.431137084960938,0.424443364143372,M3,1,4
33,0.313178718090057,0.531461119651794,M3,1,4
33,0.317128598690033,0.661933660507202,M3,1,4
33,0.418047785758972,0.534403085708618,M3,1,4
33,0.219338357448578,0.61647641658783,M3,1,4
33,0.20648866891861,0.676366090774536,M3,1,4
33,0.525860667228699,0.419243574142456,M3,1,4
33,0.411468505859375,0.445447206497192,M3,1,4
33,0.413891434669495,0.258820235729218,M3,1,4
33,0.212411105632782,0.434763550758362,M3,1,4
33,0.420270204544067,0.413812160491943,M3,1,4
33,0.135847091674805,0.484778046607971,M3,1,4
33,0.12014764547348,0.674238502979279,M3,1,4
33,0.459613561630249,0.555980086326599,M3,1,4
33,0.253975510597229,0.508220434188843,M3,1,4
33,0.254605293273926,0.389425694942474,M3,1,4
33,0.436072647571564,0.433530032634735,M3,1,4
33,0.118415653705597,0.233900845050812,M3,1,4
33,0.345966935157776,0.580922842025757,M3,1,4
33,0.20748370885849,0.638239860534668,M3,1,4
33,0.0227816104888916,0.408814072608948,M3,1,4
33,0.000160276889801025,0.28320175409317,M3,1,4
33,0.191282570362091,0.374180495738983,M3,1,4
