Session,Perf_LFP,Perf_MUAe,Birds,Sex,Depth
33,96.8036529680365,90.8675799086758,M3,1,4
33,96.0474308300395,93.2806324110672,M3,1,4
33,93.8775510204082,88.0952380952381,M3,1,4
33,95.3488372093023,96.2790697674419,M3,1,4
33,89.6713615023474,88.7323943661972,M3,1,4
33,93.7282229965157,86.0627177700349,M3,1,4
34,78.3549783549784,67.5324675324675,M2,1,4
34,83.9721254355401,68.6411149825784,M2,1,4
34,74.2753623188406,69.5652173913043,M2,1,4
34,71.1627906976744,65.5813953488372,M2,1,4
34,93.1506849315068,68.0365296803653,M2,1,4
34,83.00395256917,77.0750988142292,M2,1,4
34,75.5868544600939,75.1173708920188,M2,1,4
34,69.7278911564626,73.1292517006803,M2,1,4
34,76.0869565217391,73.4782608695652,M2,1,4
34,80.6324110671937,79.0513833992095,M2,1,4
34,84.3205574912892,71.4285714285714,M2,1,4
34,80.4347826086957,73.4782608695652,M2,1,4
34,70.6976744186046,71.1627906976744,M2,1,4
34,78.2312925170068,72.4489795918367,M2,1,4
34,76.3052208835341,69.0763052208835,M2,1,4
34,89.2018779342723,65.7276995305164,M2,1,4
34,47.6190476190476,62.7705627705628,M2,1,4
34,52.2648083623693,75.9581881533101,M2,1,4
34,71.5415019762846,66.798418972332,M2,1,4
34,57.8231292517007,69.0476190476191,M2,1,4
34,68.4931506849315,63.9269406392694,M2,1,4
34,62.3376623376623,66.2337662337662,M2,1,4
34,61.2648221343874,57.7075098814229,M2,1,4
34,65.5813953488372,53.953488372093,M2,1,4
34,74.2160278745645,63.7630662020906,M2,1,4
34,58.4415584415584,63.2034632034632,M2,1,4
34,63.849765258216,64.3192488262911,M2,1,4
34,76.7441860465116,71.6279069767442,M2,1,4
34,81.5261044176707,82.3293172690763,M2,1,4
34,83.5497835497836,71.4285714285714,M2,1,4
34,73.0434782608696,78.2608695652174,M2,1,4
34,77.3519163763066,70.0348432055749,M2,1,4
34,73.1884057971015,66.6666666666667,M2,1,4
34,81.8604651162791,74.8837209302326,M2,1,4
34,76.6233766233766,67.0995670995671,M2,1,4
34,75.5020080321285,72.6907630522088,M2,1,4
34,80.7511737089202,76.5258215962441,M2,1,4
34,74.2160278745645,68.6411149825784,M2,1,4
34,76.0869565217391,64.7826086956522,M2,1,4
34,79.9319727891156,72.108843537415,M2,1,4
34,79.9086757990868,63.4703196347032,M2,1,4
34,81.4229249011858,64.0316205533597,M2,1,4
34,67.7536231884058,70.6521739130435,M2,1,4
34,75.1700680272109,73.1292517006803,M2,1,4
34,84.1897233201581,67.5889328063241,M2,1,4
34,74.2160278745645,76.6550522648084,M2,1,4
34,78.2608695652174,64.3478260869565,M2,1,4
34,80.7511737089202,68.075117370892,M2,1,4
34,79.1164658634538,67.0682730923695,M2,1,4
34,87.6712328767123,68.9497716894977,M2,1,4
34,82.7906976744186,66.046511627907,M2,1,4
34,83.982683982684,71.4285714285714,M2,1,4
34,73.1884057971015,67.7536231884058,M2,1,4
34,88.2629107981221,69.4835680751174,M2,1,4
34,89.041095890411,74.4292237442922,M2,1,4
34,78.7878787878788,56.2770562770563,M2,1,4
34,69.3023255813954,65.5813953488372,M2,1,4
34,76.8115942028985,67.7536231884058,M2,1,4
34,79.1164658634538,63.0522088353414,M2,1,4
34,75.6521739130435,60.8695652173913,M2,1,4
34,76.1904761904762,65.3061224489796,M2,1,4
34,73.1707317073171,73.5191637630662,M2,1,4
34,81.0276679841897,59.2885375494071,M2,1,4
34,73.4883720930233,59.5348837209302,M2,1,4
34,75,71.7391304347826,M2,1,4
34,73.0434782608696,77.8260869565217,M2,1,4
35,81.0276679841897,74.3083003952569,M2,1,4
35,76.2557077625571,72.1461187214612,M2,1,4
35,67.3913043478261,60.5072463768116,M2,1,4
35,66.5217391304348,43.9130434782609,M2,1,4
35,84.7389558232932,71.4859437751004,M2,1,4
35,67.906976744186,57.2093023255814,M2,1,4
35,70.5627705627706,62.3376623376623,M2,1,4
35,72.3004694835681,68.5446009389671,M2,1,4
35,80.6122448979592,67.0068027210884,M2,1,4
35,77.0034843205575,65.8536585365854,M2,1,4
35,76.0869565217391,64.3478260869565,M2,1,4
35,72.4738675958188,78.0487804878049,M2,1,4
35,73.1225296442688,60.0790513833992,M2,1,4
35,71.7687074829932,66.6666666666667,M2,1,4
35,79.9086757990868,63.9269406392694,M2,1,4
35,71.8875502008032,70.281124497992,M2,1,4
35,68.5446009389671,72.3004694835681,M2,1,4
35,69.6969696969697,70.1298701298701,M2,1,4
35,75,62.3188405797101,M2,1,4
35,78.4037558685446,67.6056338028169,M2,1,4
35,75.7990867579909,63.013698630137,M2,1,4
35,57.3913043478261,59.1304347826087,M2,1,4
35,66.8989547038328,67.2473867595819,M2,1,4
35,79.9086757990868,63.013698630137,M2,1,4
35,57.8260869565217,65.2173913043478,M2,1,4
35,61.2648221343874,54.5454545454545,M2,1,4
35,64.1860465116279,61.8604651162791,M2,1,4
35,69.1304347826087,66.5217391304348,M2,1,4
35,58.4474885844749,73.0593607305936,M2,1,4
35,70.4347826086957,58.2608695652174,M2,1,4
35,71.5415019762846,63.2411067193676,M2,1,4
35,61.9718309859155,59.6244131455399,M2,1,4
35,60.6060606060606,64.9350649350649,M2,1,4
35,51.7786561264822,59.2885375494071,M2,1,4
35,72.1461187214612,61.6438356164384,M2,1,4
35,75.3246753246753,64.9350649350649,M2,1,4
35,73.8095238095238,58.1632653061224,M2,1,4
35,67.4418604651163,60.4651162790698,M2,1,4
35,68.6411149825784,63.7630662020906,M2,1,4
35,78.3132530120482,77.1084337349398,M2,1,4
35,77.891156462585,68.7074829931973,M2,1,4
35,60.8695652173913,65.9420289855072,M2,1,4
35,65.8536585365854,65.8536585365854,M2,1,4
35,74.3478260869565,72.6086956521739,M2,1,4
35,67.1361502347418,61.0328638497653,M2,1,4
35,68.3794466403162,71.1462450592885,M2,1,4
35,77.4891774891775,64.0692640692641,M2,1,4
35,70.281124497992,71.8875502008032,M2,1,4
35,67.4418604651163,59.0697674418605,M2,1,4
35,80.8219178082192,60.7305936073059,M2,1,4
35,72.6907630522088,71.4859437751004,M2,1,4
35,75.609756097561,75.609756097561,M2,1,4
35,61.8604651162791,62.3255813953488,M2,1,4
35,72.7891156462585,66.3265306122449,M2,1,4
35,75.6521739130435,53.0434782608696,M2,1,4
35,72.2943722943723,66.2337662337662,M2,1,4
35,71.3615023474178,66.6666666666667,M2,1,4
35,71.2328767123288,51.1415525114155,M2,1,4
35,75.3623188405797,55.0724637681159,M2,1,4
35,53.7549407114625,66.798418972332,M2,1,4
35,71.4285714285714,66.2020905923345,M2,1,4
35,79.3427230046948,65.2582159624413,M2,1,4
35,74.3478260869565,65.6521739130435,M2,1,4
35,72.8260869565217,67.3913043478261,M2,1,4
35,69.2640692640693,69.6969696969697,M2,1,4
35,80.9523809523809,60.5442176870748,M2,1,4
35,74.8837209302326,53.0232558139535,M2,1,4
35,77.5100401606426,69.0763052208835,M2,1,4
